"","individualID","siteID","plotID","trapID","collectDate","taxonRank","morphospeciesID","para_sciname","col_year","col_month","col_day","dayofyear","expert_sciname","taxonID","sex","sampleID","trappingDays","decimalLatitude","decimalLongitude","elevation","nlcdClass","soilOrder","col_index"
"1178","NEON.BET.D13.001663","NIWO","NIWO_005","S",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_005.S.20180703",14,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",3
"1179","NEON.BET.D13.001667","NIWO","NIWO_006","E",2018-07-03,"species",NA,"Carabus taedatus",2018,7,3,183,NA,NA,NA,"NIWO_006.E.20180703",14,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",3
"1180","NEON.BET.D13.001659","NIWO","NIWO_005","W",2018-07-03,"species",NA,"Cymindis unicolor",2018,7,3,183,NA,NA,NA,"NIWO_005.W.20180703",14,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",3
"1181","NEON.BET.D13.001649","NIWO","NIWO_002","S",2018-07-03,"species",NA,"Calathus advena",2018,7,3,183,NA,NA,NA,"NIWO_002.S.20180703",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",3
"1182","NEON.BET.D13.001661","NIWO","NIWO_005","E",2018-07-03,"species",NA,"Harpalus nigritarsis",2018,7,3,183,NA,NA,NA,"NIWO_005.E.20180703",14,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",3
"1183","NEON.BET.D13.001651","NIWO","NIWO_002","E",2018-07-03,"species",NA,"Calathus advena",2018,7,3,183,NA,NA,NA,"NIWO_002.E.20180703",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",3
"1184","NEON.BET.D13.001654","NIWO","NIWO_005","W",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_005.W.20180703",14,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",3
"1185","NEON.BET.D13.001665","NIWO","NIWO_005","S",2018-07-03,"species",NA,"Calathus advena",2018,7,3,183,NA,NA,NA,"NIWO_005.S.20180703",14,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",3
"1186","NEON.BET.D13.001658","NIWO","NIWO_005","W",2018-07-03,"species",NA,"Calathus advena",2018,7,3,183,NA,NA,NA,"NIWO_005.W.20180703",14,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",3
"1187","NEON.BET.D13.001655","NIWO","NIWO_005","W",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_005.W.20180703",14,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",3
"1188","NEON.BET.D13.001664","NIWO","NIWO_005","S",2018-07-03,"species",NA,"Calathus advena",2018,7,3,183,NA,NA,NA,"NIWO_005.S.20180703",14,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",3
"1189","NEON.BET.D13.001657","NIWO","NIWO_005","W",2018-07-03,"species",NA,"Calathus advena",2018,7,3,183,NA,NA,NA,"NIWO_005.W.20180703",14,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",3
"1190","NEON.BET.D13.001690","NIWO","NIWO_009","E",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_009.E.20180703",14,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols",3
"1191","NEON.BET.D13.001699","NIWO","NIWO_010","E",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_010.E.20180703",14,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols",3
"1192","NEON.BET.D13.001691","NIWO","NIWO_009","E",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_009.E.20180703",14,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols",3
"1193","NEON.BET.D13.001712","NIWO","NIWO_013","W",2018-07-03,"species",NA,"Amara alpina",2018,7,3,183,NA,NA,NA,"NIWO_013.W.20180703",14,40.059545,-105.583048,3513,"grasslandHerbaceous","Entisols",3
"1194","NEON.BET.D13.001692","NIWO","NIWO_009","E",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_009.E.20180703",14,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols",3
"1195","NEON.BET.D13.001713","NIWO","NIWO_013","W",2018-07-03,"species",NA,"Amara alpina",2018,7,3,183,NA,NA,NA,"NIWO_013.W.20180703",14,40.059545,-105.583048,3513,"grasslandHerbaceous","Entisols",3
"1196","NEON.BET.D13.001708","NIWO","NIWO_013","W",2018-07-03,"species",NA,"Amara alpina",2018,7,3,183,NA,NA,NA,"NIWO_013.W.20180703",14,40.059545,-105.583048,3513,"grasslandHerbaceous","Entisols",3
"1197","NEON.BET.D13.001711","NIWO","NIWO_013","W",2018-07-03,"species",NA,"Amara alpina",2018,7,3,183,NA,NA,NA,"NIWO_013.W.20180703",14,40.059545,-105.583048,3513,"grasslandHerbaceous","Entisols",3
"1198","NEON.BET.D13.001689","NIWO","NIWO_009","E",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_009.E.20180703",14,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols",3
"1199","NEON.BET.D13.001693","NIWO","NIWO_009","E",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_009.E.20180703",14,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols",3
"1200","NEON.BET.D13.001701","NIWO","NIWO_010","E",2018-07-03,"species",NA,"Cymindis unicolor",2018,7,3,183,NA,NA,NA,"NIWO_010.E.20180703",14,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols",3
"1201","NEON.BET.D13.001695","NIWO","NIWO_009","E",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_009.E.20180703",14,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols",3
"1202","NEON.BET.D13.001702","NIWO","NIWO_010","S",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_010.S.20180703",14,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols",3
"1203","NEON.BET.D13.001700","NIWO","NIWO_010","E",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_010.E.20180703",14,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols",3
"1204","NEON.BET.D13.001707","NIWO","NIWO_013","E",2018-07-03,"species",NA,"Amara alpina",2018,7,3,183,NA,NA,NA,"NIWO_013.E.20180703",14,40.059545,-105.583048,3513,"grasslandHerbaceous","Entisols",3
"1205","NEON.BET.D13.001696","NIWO","NIWO_009","E",2018-07-03,"species",NA,"Harpalus nigritarsis",2018,7,3,183,NA,NA,NA,"NIWO_009.E.20180703",14,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols",3
"1206","NEON.BET.D13.001709","NIWO","NIWO_013","W",2018-07-03,"species",NA,"Amara alpina",2018,7,3,183,NA,NA,NA,"NIWO_013.W.20180703",14,40.059545,-105.583048,3513,"grasslandHerbaceous","Entisols",3
"1207","NEON.BET.D13.001704","NIWO","NIWO_010","W",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_010.W.20180703",14,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols",3
"1208","NEON.BET.D13.001694","NIWO","NIWO_009","E",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_009.E.20180703",14,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols",3
"1209","NEON.BET.D13.001698","NIWO","NIWO_010","E",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_010.E.20180703",14,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols",3
"1210","NEON.BET.D13.001703","NIWO","NIWO_010","W",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_010.W.20180703",14,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols",3
"1211","NEON.BET.D13.001705","NIWO","NIWO_013","W",2018-07-03,"species",NA,"Amara quenseli",2018,7,3,183,NA,NA,NA,"NIWO_013.W.20180703",14,40.059545,-105.583048,3513,"grasslandHerbaceous","Entisols",3
"1212","NEON.BET.D13.001697","NIWO","NIWO_009","E",2018-07-03,"species",NA,"Harpalus nigritarsis",2018,7,3,183,NA,NA,NA,"NIWO_009.E.20180703",14,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols",3
"1213","NEON.BET.D13.001710","NIWO","NIWO_013","W",2018-07-03,"species",NA,"Amara alpina",2018,7,3,183,NA,NA,NA,"NIWO_013.W.20180703",14,40.059545,-105.583048,3513,"grasslandHerbaceous","Entisols",3
"1214","NEON.BET.D13.001706","NIWO","NIWO_013","W",2018-07-03,"species",NA,"Amara quenseli",2018,7,3,183,NA,NA,NA,"NIWO_013.W.20180703",14,40.059545,-105.583048,3513,"grasslandHerbaceous","Entisols",3
"1215","NEON.BET.D13.001677","NIWO","NIWO_007","S",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_007.S.20180703",14,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",3
"1216","NEON.BET.D13.001673","NIWO","NIWO_007","E",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_007.E.20180703",14,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",3
"1217","NEON.BET.D13.001679","NIWO","NIWO_007","S",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_007.S.20180703",14,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",3
"1218","NEON.BET.D13.001688","NIWO","NIWO_009","S",2018-07-03,"species",NA,"Cymindis unicolor",2018,7,3,183,NA,NA,NA,"NIWO_009.S.20180703",14,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols",3
"1219","NEON.BET.D13.001681","NIWO","NIWO_007","W",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_007.W.20180703",14,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",3
"1220","NEON.BET.D13.001672","NIWO","NIWO_007","E",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_007.E.20180703",14,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",3
"1221","NEON.BET.D13.001680","NIWO","NIWO_007","W",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_007.W.20180703",14,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",3
"1222","NEON.BET.D13.001678","NIWO","NIWO_007","S",2018-07-03,"species",NA,"Pterostichus restrictus",2018,7,3,183,NA,NA,NA,"NIWO_007.S.20180703",14,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",3
"1223","NEON.BET.D13.001768","NIWO","NIWO_008","E",2018-07-17,"species",NA,"Amara alpina",2018,7,17,197,NA,NA,NA,"NIWO_008.E.20180717",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",4
"1224","NEON.BET.D13.001761","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Amara alpina",2018,7,17,197,NA,NA,NA,"NIWO_008.W.20180717",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",4
"1225","NEON.BET.D13.001776","NIWO","NIWO_010","E",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_010.E.20180717",14,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols",4
"1226","NEON.BET.D13.001771","NIWO","NIWO_008","S",2018-07-17,"species",NA,"Amara quenseli",2018,7,17,197,NA,NA,NA,"NIWO_008.S.20180717",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",4
"1227","NEON.BET.D13.001774","NIWO","NIWO_009","E",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_009.E.20180717",14,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols",4
"1228","NEON.BET.D13.001763","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Amara alpina",2018,7,17,197,NA,NA,NA,"NIWO_008.W.20180717",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",4
"1229","NEON.BET.D13.001773","NIWO","NIWO_009","S",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_009.S.20180717",14,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols",4
"1230","NEON.BET.D13.001752","NIWO","NIWO_007","W",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_007.W.20180717",14,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",4
"1231","NEON.BET.D13.001755","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Carabus taedatus",2018,7,17,197,NA,NA,NA,"NIWO_008.W.20180717",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",4
"1232","NEON.BET.D13.001775","NIWO","NIWO_009","E",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_009.E.20180717",14,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols",4
"1233","NEON.BET.D13.001721","NIWO","NIWO_002","S",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_002.S.20180717",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",4
"1234","NEON.BET.D13.001767","NIWO","NIWO_008","E",2018-07-17,"species",NA,"Carabus taedatus",2018,7,17,197,NA,NA,NA,"NIWO_008.E.20180717",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",4
"1235","NEON.BET.D13.001777","NIWO","NIWO_010","S",2018-07-17,"species",NA,"Cymindis unicolor",2018,7,17,197,NA,NA,NA,"NIWO_010.S.20180717",14,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols",4
"1236","NEON.BET.D13.001735","NIWO","NIWO_006","S",2018-07-17,"species",NA,"Carabus taedatus",2018,7,17,197,NA,NA,NA,"NIWO_006.S.20180717",14,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",4
"1237","NEON.BET.D13.001746","NIWO","NIWO_007","E",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_007.E.20180717",14,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",4
"1238","NEON.BET.D13.001737","NIWO","NIWO_006","E",2018-07-17,"species",NA,"Carabus taedatus",2018,7,17,197,NA,NA,NA,"NIWO_006.E.20180717",14,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",4
"1239","NEON.BET.D13.001719","NIWO","NIWO_002","S",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_002.S.20180717",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",4
"1240","NEON.BET.D13.001715","NIWO","NIWO_001","W",2018-07-17,"species",NA,"Cymindis unicolor",2018,7,17,197,NA,NA,NA,"NIWO_001.W.20180717",14,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols",4
"1241","NEON.BET.D13.001716","NIWO","NIWO_001","E",2018-07-17,"species",NA,"Cymindis unicolor",2018,7,17,197,NA,NA,NA,"NIWO_001.E.20180717",14,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols",4
"1242","NEON.BET.D13.001714","NIWO","NIWO_001","S",2018-07-17,"species",NA,"Cymindis unicolor",2018,7,17,197,NA,NA,NA,"NIWO_001.S.20180717",14,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols",4
"1243","NEON.BET.D13.001717","NIWO","NIWO_001","E",2018-07-17,"species",NA,"Harpalus nigritarsis",2018,7,17,197,NA,NA,NA,"NIWO_001.E.20180717",14,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols",4
"1244","NEON.BET.D13.001741","NIWO","NIWO_007","S",2018-07-17,"species",NA,"Cymindis unicolor",2018,7,17,197,NA,NA,NA,"NIWO_007.S.20180717",14,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",4
"1245","NEON.BET.D13.001736","NIWO","NIWO_006","E",2018-07-17,"species",NA,"Carabus taedatus",2018,7,17,197,NA,NA,NA,"NIWO_006.E.20180717",14,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",4
"1246","NEON.BET.D13.001766","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Amara quenseli",2018,7,17,197,NA,NA,NA,"NIWO_008.W.20180717",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",4
"1247","NEON.BET.D13.001762","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Amara alpina",2018,7,17,197,NA,NA,NA,"NIWO_008.W.20180717",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",4
"1248","NEON.BET.D13.001718","NIWO","NIWO_002","S",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_002.S.20180717",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",4
"1249","NEON.BET.D13.001723","NIWO","NIWO_002","E",2018-07-17,"species",NA,"Carabus taedatus",2018,7,17,197,NA,NA,NA,"NIWO_002.E.20180717",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",4
"1250","NEON.BET.D13.001784","NIWO","NIWO_013","E",2018-07-17,"species",NA,"Amara quenseli",2018,7,17,197,NA,NA,NA,"NIWO_013.E.20180717",14,40.059545,-105.583048,3513,"grasslandHerbaceous","Entisols",4
"1251","NEON.BET.D13.001743","NIWO","NIWO_007","S",2018-07-17,"species",NA,"Carabus taedatus",2018,7,17,197,NA,NA,NA,"NIWO_007.S.20180717",14,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",4
"1252","NEON.BET.D13.001781","NIWO","NIWO_010","S",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_010.S.20180717",14,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols",4
"1253","NEON.BET.D13.001765","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Amara quenseli",2018,7,17,197,NA,NA,NA,"NIWO_008.W.20180717",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",4
"1254","NEON.BET.D13.001759","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Amara alpina",2018,7,17,197,NA,NA,NA,"NIWO_008.W.20180717",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",4
"1255","NEON.BET.D13.001779","NIWO","NIWO_010","S",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_010.S.20180717",14,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols",4
"1256","NEON.BET.D13.001754","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Carabus taedatus",2018,7,17,197,NA,NA,NA,"NIWO_008.W.20180717",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",4
"1257","NEON.BET.D13.001770","NIWO","NIWO_008","S",2018-07-17,"species",NA,"Carabus taedatus",2018,7,17,197,NA,NA,NA,"NIWO_008.S.20180717",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",4
"1258","NEON.BET.D13.001772","NIWO","NIWO_009","S",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_009.S.20180717",14,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols",4
"1259","NEON.BET.D13.001786","NIWO","NIWO_013","E",2018-07-17,"species",NA,"Amara quenseli",2018,7,17,197,NA,NA,NA,"NIWO_013.E.20180717",14,40.059545,-105.583048,3513,"grasslandHerbaceous","Entisols",4
"1260","NEON.BET.D13.001749","NIWO","NIWO_007","E",2018-07-17,"species",NA,"Carabus taedatus",2018,7,17,197,NA,NA,NA,"NIWO_007.E.20180717",14,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",4
"1261","NEON.BET.D13.001748","NIWO","NIWO_007","E",2018-07-17,"species",NA,"Cymindis unicolor",2018,7,17,197,NA,NA,NA,"NIWO_007.E.20180717",14,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",4
"1262","NEON.BET.D13.001764","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Amara quenseli",2018,7,17,197,NA,NA,NA,"NIWO_008.W.20180717",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",4
"1263","NEON.BET.D13.001742","NIWO","NIWO_007","S",2018-07-17,"species",NA,"Carabus taedatus",2018,7,17,197,NA,NA,NA,"NIWO_007.S.20180717",14,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",4
"1264","NEON.BET.D13.001790","NIWO","NIWO_013","W",2018-07-17,"species",NA,"Amara quenseli",2018,7,17,197,NA,NA,NA,"NIWO_013.W.20180717",14,40.059545,-105.583048,3513,"grasslandHerbaceous","Entisols",4
"1265","NEON.BET.D13.001788","NIWO","NIWO_013","W",2018-07-17,"species",NA,"Amara alpina",2018,7,17,197,NA,NA,NA,"NIWO_013.W.20180717",14,40.059545,-105.583048,3513,"grasslandHerbaceous","Entisols",4
"1266","NEON.BET.D13.001745","NIWO","NIWO_007","E",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_007.E.20180717",14,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",4
"1267","NEON.BET.D13.001724","NIWO","NIWO_002","E",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_002.E.20180717",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",4
"1268","NEON.BET.D13.001744","NIWO","NIWO_007","E",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_007.E.20180717",14,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",4
"1269","NEON.BET.D13.001791","NIWO","NIWO_013","W",2018-07-17,"species",NA,"Amara quenseli",2018,7,17,197,NA,NA,NA,"NIWO_013.W.20180717",14,40.059545,-105.583048,3513,"grasslandHerbaceous","Entisols",4
"1270","NEON.BET.D13.001785","NIWO","NIWO_013","E",2018-07-17,"species",NA,"Amara quenseli",2018,7,17,197,NA,NA,NA,"NIWO_013.E.20180717",14,40.059545,-105.583048,3513,"grasslandHerbaceous","Entisols",4
"1271","NEON.BET.D13.001728","NIWO","NIWO_003","E",2018-07-17,"species",NA,"Amara quenseli",2018,7,17,197,NA,NA,NA,"NIWO_003.E.20180717",14,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols",4
"1272","NEON.BET.D13.001734","NIWO","NIWO_006","S",2018-07-17,"species",NA,"Carabus taedatus",2018,7,17,197,NA,NA,NA,"NIWO_006.S.20180717",14,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",4
"1273","NEON.BET.D13.001760","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Amara alpina",2018,7,17,197,NA,NA,NA,"NIWO_008.W.20180717",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",4
"1274","NEON.BET.D13.001731","NIWO","NIWO_005","S",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_005.S.20180717",14,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",4
"1275","NEON.BET.D13.001725","NIWO","NIWO_002","E",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_002.E.20180717",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",4
"1276","NEON.BET.D13.001720","NIWO","NIWO_002","S",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_002.S.20180717",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",4
"1277","NEON.BET.D13.001756","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Carabus taedatus",2018,7,17,197,NA,NA,NA,"NIWO_008.W.20180717",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",4
"1278","NEON.BET.D13.001740","NIWO","NIWO_007","S",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_007.S.20180717",14,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",4
"1279","NEON.BET.D13.001753","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Carabus taedatus",2018,7,17,197,NA,NA,NA,"NIWO_008.W.20180717",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",4
"1280","NEON.BET.D13.001769","NIWO","NIWO_008","E",2018-07-17,"species",NA,"Amara alpina",2018,7,17,197,NA,NA,NA,"NIWO_008.E.20180717",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",4
"1281","NEON.BET.D13.001733","NIWO","NIWO_006","S",2018-07-17,"species",NA,"Carabus taedatus",2018,7,17,197,NA,NA,NA,"NIWO_006.S.20180717",14,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",4
"1282","NEON.BET.D13.001732","NIWO","NIWO_005","S",2018-07-17,"species",NA,"Cymindis unicolor",2018,7,17,197,NA,NA,NA,"NIWO_005.S.20180717",14,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",4
"1283","NEON.BET.D13.001789","NIWO","NIWO_013","W",2018-07-17,"species",NA,"Amara quenseli",2018,7,17,197,NA,NA,NA,"NIWO_013.W.20180717",14,40.059545,-105.583048,3513,"grasslandHerbaceous","Entisols",4
"1284","NEON.BET.D13.001730","NIWO","NIWO_005","W",2018-07-17,"species",NA,"Cymindis unicolor",2018,7,17,197,NA,NA,NA,"NIWO_005.W.20180717",14,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",4
"1285","NEON.BET.D13.001787","NIWO","NIWO_013","S",2018-07-17,"species",NA,"Amara quenseli",2018,7,17,197,NA,NA,NA,"NIWO_013.S.20180717",14,40.059545,-105.583048,3513,"grasslandHerbaceous","Entisols",4
"1286","NEON.BET.D13.001729","NIWO","NIWO_005","W",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_005.W.20180717",14,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",4
"1287","NEON.BET.D13.001780","NIWO","NIWO_010","S",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_010.S.20180717",14,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols",4
"1288","NEON.BET.D13.001783","NIWO","NIWO_013","E",2018-07-17,"species",NA,"Amara quenseli",2018,7,17,197,NA,NA,NA,"NIWO_013.E.20180717",14,40.059545,-105.583048,3513,"grasslandHerbaceous","Entisols",4
"1289","NEON.BET.D13.001727","NIWO","NIWO_002","W",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_002.W.20180717",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",4
"1290","NEON.BET.D13.001782","NIWO","NIWO_010","W",2018-07-17,"species",NA,"Pterostichus restrictus",2018,7,17,197,NA,NA,NA,"NIWO_010.W.20180717",14,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols",4
