"","LTER_site","local_site","date","airtemp_max","flag_airtemp_max","airtemp_min","flag_airtemp_min","airtemp_avg"
"11910","NWT","sdl",2014-02-15,NA,NA,NA,NA,NA
"11911","NWT","sdl",2014-02-16,NA,NA,NA,NA,NA
"11912","NWT","sdl",2014-02-17,NA,NA,NA,NA,NA
"11913","NWT","sdl",2014-02-18,NA,NA,NA,NA,NA
"11914","NWT","sdl",2014-02-19,NA,NA,NA,NA,NA
"11915","NWT","sdl",2014-02-20,NA,NA,NA,NA,NA
"11916","NWT","sdl",2014-02-21,NA,NA,NA,NA,NA
"11917","NWT","sdl",2014-02-22,NA,NA,NA,NA,NA
"11918","NWT","sdl",2014-02-23,NA,NA,NA,NA,NA
"11919","NWT","sdl",2014-02-24,NA,NA,NA,NA,NA
"11920","NWT","sdl",2014-02-25,NA,NA,NA,NA,NA
"11921","NWT","sdl",2014-02-26,NA,NA,NA,NA,NA
"11922","NWT","sdl",2014-02-27,NA,NA,NA,NA,NA
"11923","NWT","sdl",2014-02-28,NA,NA,NA,NA,NA
"11924","NWT","sdl",2014-03-01,NA,NA,NA,NA,NA
"11925","NWT","sdl",2014-03-02,NA,NA,NA,NA,NA
"11926","NWT","sdl",2014-03-03,NA,NA,NA,NA,NA
"11927","NWT","sdl",2014-03-04,NA,NA,NA,NA,NA
"11928","NWT","sdl",2014-03-05,NA,NA,NA,NA,NA
"11929","NWT","sdl",2014-03-06,NA,NA,NA,NA,NA
"11930","NWT","sdl",2014-03-07,NA,NA,NA,NA,NA
"11931","NWT","sdl",2014-03-08,NA,NA,NA,NA,NA
"11932","NWT","sdl",2014-03-09,NA,NA,NA,NA,NA
"11933","NWT","sdl",2014-03-10,NA,NA,NA,NA,NA
"11934","NWT","sdl",2014-03-11,NA,NA,NA,NA,NA
"11935","NWT","sdl",2014-03-12,NA,NA,NA,NA,NA
"11936","NWT","sdl",2014-03-13,NA,NA,NA,NA,NA
"11937","NWT","sdl",2014-03-14,NA,NA,NA,NA,NA
"11938","NWT","sdl",2014-03-15,NA,NA,NA,NA,NA
"11939","NWT","sdl",2014-03-16,NA,NA,NA,NA,NA
"11940","NWT","sdl",2014-03-17,NA,NA,NA,NA,NA
"11941","NWT","sdl",2014-03-18,-11,NA,-16,NA,-13.5
"11942","NWT","sdl",2014-03-19,-9,NA,-16,NA,-12.5
"11943","NWT","sdl",2014-03-20,-4,NA,-11,NA,-7.5
"11944","NWT","sdl",2014-03-21,-3,NA,-12,NA,-7.5
"11945","NWT","sdl",2014-03-22,-4,NA,-13,NA,-8.5
"11946","NWT","sdl",2014-03-23,-7,NA,-13,NA,-10
"11947","NWT","sdl",2014-03-24,-7,NA,-12,NA,-9.5
"11948","NWT","sdl",2014-03-25,1,NA,-9,NA,-4
"11949","NWT","sdl",2014-03-26,-1,NA,-8,NA,-4.5
"11950","NWT","sdl",2014-03-27,-8,NA,-12,NA,-10
"11951","NWT","sdl",2014-03-28,-10,NA,-13,NA,-11.5
"11952","NWT","sdl",2014-03-29,-4,NA,-10,NA,-7
"11953","NWT","sdl",2014-03-30,1,NA,-9,NA,-4
"11954","NWT","sdl",2014-03-31,-9,NA,-12,NA,-10.5
"11955","NWT","sdl",2014-04-01,-6,NA,-11,NA,-8.5
"11956","NWT","sdl",2014-04-02,-6,NA,-10,NA,-8
"11957","NWT","sdl",2014-04-03,-7,NA,-13,NA,-10
"11958","NWT","sdl",2014-04-04,-6,NA,-13,NA,-9.5
"11959","NWT","sdl",2014-04-05,-2,NA,-10,NA,-6
"11960","NWT","sdl",2014-04-06,-7,NA,-10,NA,-8.5
"11961","NWT","sdl",2014-04-07,-6,NA,-10,NA,-8
"11962","NWT","sdl",2014-04-08,1,NA,-8,NA,-3.5
"11963","NWT","sdl",2014-04-09,3,NA,-3,NA,0
"11964","NWT","sdl",2014-04-10,1,NA,-3,NA,-1
"11965","NWT","sdl",2014-04-11,NA,NA,NA,NA,NA
"11966","NWT","sdl",2014-04-12,NA,NA,NA,NA,NA
"11967","NWT","sdl",2014-04-13,NA,NA,NA,NA,NA
"11968","NWT","sdl",2014-04-14,NA,NA,NA,NA,NA
"11969","NWT","sdl",2014-04-15,-4,NA,-7,NA,-5.5
"11970","NWT","sdl",2014-04-16,-5,NA,-11,NA,-8
"11971","NWT","sdl",2014-04-17,-1,NA,-11,NA,-6
"11972","NWT","sdl",2014-04-18,5,NA,-3,NA,1
"11973","NWT","sdl",2014-04-19,4,NA,-2,NA,1
"11974","NWT","sdl",2014-04-20,4,NA,-2,NA,1
"11975","NWT","sdl",2014-04-21,4,NA,-5,NA,-0.5
"11976","NWT","sdl",2014-04-22,5,NA,0,NA,2.5
"11977","NWT","sdl",2014-04-23,1,NA,-10,NA,-4.5
"11978","NWT","sdl",2014-04-24,-1,NA,-11,NA,-6
"11979","NWT","sdl",2014-04-25,5,NA,-4,NA,0.5
"11980","NWT","sdl",2014-04-26,5,NA,-5,NA,0
"11981","NWT","sdl",2014-04-27,-6,NA,-10,NA,-8
"11982","NWT","sdl",2014-04-28,-10,NA,-11,NA,-10.5
"11983","NWT","sdl",2014-04-29,-9,NA,-11,NA,-10
"11984","NWT","sdl",2014-04-30,-6,NA,-11,NA,-8.5
"11985","NWT","sdl",2014-05-01,-3,NA,-12,NA,-7.5
"11986","NWT","sdl",2014-05-02,3,NA,-4,NA,-0.5
"11987","NWT","sdl",2014-05-03,7,NA,-1,NA,3
"11988","NWT","sdl",2014-05-04,6,NA,2,NA,4
"11989","NWT","sdl",2014-05-05,7,NA,1,NA,4
"11990","NWT","sdl",2014-05-06,8,NA,0,NA,4
"11991","NWT","sdl",2014-05-07,3,NA,-6,NA,-1.5
"11992","NWT","sdl",2014-05-08,-3,NA,-8,NA,-5.5
"11993","NWT","sdl",2014-05-09,-2,NA,-7,NA,-4.5
"11994","NWT","sdl",2014-05-10,0,NA,-5,NA,-2.5
"11995","NWT","sdl",2014-05-11,-2,NA,-10,NA,-6
"11996","NWT","sdl",2014-05-12,-7,NA,-14,NA,-10.5
"11997","NWT","sdl",2014-05-13,-3,NA,-17,NA,-10
"11998","NWT","sdl",2014-05-14,-6,NA,-11,NA,-8.5
"11999","NWT","sdl",2014-05-15,-2,NA,-6,NA,-4
"12000","NWT","sdl",2014-05-16,2,NA,-4,NA,-1
"12001","NWT","sdl",2014-05-17,4,NA,-2,NA,1
"12002","NWT","sdl",2014-05-18,8,NA,-1,NA,3.5
"12003","NWT","sdl",2014-05-19,8,NA,-1,NA,3.5
"12004","NWT","sdl",2014-05-20,6,NA,-2,NA,2
"12005","NWT","sdl",2014-05-21,5,NA,0,NA,2.5
"12006","NWT","sdl",2014-05-22,8,NA,0,NA,4
"12007","NWT","sdl",2014-05-23,7,NA,-1,NA,3
"12008","NWT","sdl",2014-05-24,5,NA,-1,NA,2
"12009","NWT","sdl",2014-05-25,2,NA,-3,NA,-0.5
"12010","NWT","sdl",2014-05-26,5,NA,-2,NA,1.5
"12011","NWT","sdl",2014-05-27,8,NA,3,NA,5.5
"12012","NWT","sdl",2014-05-28,12,NA,3,NA,7.5
"12013","NWT","sdl",2014-05-29,10,NA,4,NA,7
"12014","NWT","sdl",2014-05-30,6,NA,2,NA,4
"12015","NWT","sdl",2014-05-31,9,NA,0,NA,4.5
"12016","NWT","sdl",2014-06-01,7,NA,0,NA,3.5
"12017","NWT","sdl",2014-06-02,11,NA,-1,NA,5
"12018","NWT","sdl",2014-06-03,11,NA,4,NA,7.5
"12019","NWT","sdl",2014-06-04,11,NA,1,NA,6
"12020","NWT","sdl",2014-06-05,11,NA,-1,NA,5
"12021","NWT","sdl",2014-06-06,10,NA,1,NA,5.5
"12022","NWT","sdl",2014-06-07,10,NA,-1,NA,4.5
"12023","NWT","sdl",2014-06-08,7,NA,-3,NA,2
"12024","NWT","sdl",2014-06-09,6,NA,-6,NA,0
"12025","NWT","sdl",2014-06-10,10,NA,2,NA,6
"12026","NWT","sdl",2014-06-11,10,NA,1,NA,5.5
"12027","NWT","sdl",2014-06-12,10,NA,0,NA,5
"12028","NWT","sdl",2014-06-13,12,NA,6,NA,9
"12029","NWT","sdl",2014-06-14,8,NA,-3,NA,2.5
"12030","NWT","sdl",2014-06-15,NA,NA,NA,NA,NA
"12031","NWT","sdl",2014-06-16,NA,NA,NA,NA,NA
"12032","NWT","sdl",2014-06-17,13,NA,8,NA,10.5
"12033","NWT","sdl",2014-06-18,10,NA,0,NA,5
"12034","NWT","sdl",2014-06-19,9,NA,-2,NA,3.5
"12035","NWT","sdl",2014-06-20,13,NA,2,NA,7.5
"12036","NWT","sdl",2014-06-21,13,NA,4,NA,8.5
"12037","NWT","sdl",2014-06-22,10,NA,1,NA,5.5
"12038","NWT","sdl",2014-06-23,12,NA,1,NA,6.5
"12039","NWT","sdl",2014-06-24,12,NA,2,NA,7
"12040","NWT","sdl",2014-06-25,15,NA,3,NA,9
"12041","NWT","sdl",2014-06-26,14,NA,5,NA,9.5
"12042","NWT","sdl",2014-06-27,9,NA,4,NA,6.5
"12043","NWT","sdl",2014-06-28,9,NA,0,NA,4.5
"12044","NWT","sdl",2014-06-29,15,NA,5,NA,10
"12045","NWT","sdl",2014-06-30,14,NA,-1,NA,6.5
"12046","NWT","sdl",2014-07-01,9,NA,-1,NA,4
"12047","NWT","sdl",2014-07-02,NA,NA,NA,NA,NA
"12048","NWT","sdl",2014-07-03,NA,NA,NA,NA,NA
"12049","NWT","sdl",2014-07-04,NA,NA,NA,NA,NA
"12050","NWT","sdl",2014-07-05,NA,NA,NA,NA,NA
"12051","NWT","sdl",2014-07-06,NA,NA,NA,NA,NA
"12052","NWT","sdl",2014-07-07,NA,NA,NA,NA,NA
"12053","NWT","sdl",2014-07-08,NA,NA,NA,NA,NA
"12054","NWT","sdl",2014-07-09,NA,NA,NA,NA,NA
"12055","NWT","sdl",2014-07-10,NA,NA,NA,NA,NA
"12056","NWT","sdl",2014-07-11,NA,NA,NA,NA,NA
"12057","NWT","sdl",2014-07-12,NA,NA,NA,NA,NA
"12058","NWT","sdl",2014-07-13,NA,NA,NA,NA,NA
"12059","NWT","sdl",2014-07-14,NA,NA,NA,NA,NA
"12060","NWT","sdl",2014-07-15,NA,NA,NA,NA,NA
"12061","NWT","sdl",2014-07-16,NA,NA,NA,NA,NA
"12062","NWT","sdl",2014-07-17,NA,NA,NA,NA,NA
"12063","NWT","sdl",2014-07-18,NA,NA,NA,NA,NA
"12064","NWT","sdl",2014-07-19,NA,NA,NA,NA,NA
"12065","NWT","sdl",2014-07-20,NA,NA,NA,NA,NA
"12066","NWT","sdl",2014-07-21,NA,NA,NA,NA,NA
"12067","NWT","sdl",2014-07-22,NA,NA,NA,NA,NA
"12068","NWT","sdl",2014-07-23,NA,NA,NA,NA,NA
"12069","NWT","sdl",2014-07-24,NA,NA,NA,NA,NA
"12070","NWT","sdl",2014-07-25,NA,NA,NA,NA,NA
"12071","NWT","sdl",2014-07-26,NA,NA,NA,NA,NA
"12072","NWT","sdl",2014-07-27,NA,NA,NA,NA,NA
"12073","NWT","sdl",2014-07-28,NA,NA,NA,NA,NA
"12074","NWT","sdl",2014-07-29,NA,NA,NA,NA,NA
"12075","NWT","sdl",2014-07-30,NA,NA,NA,NA,NA
"12076","NWT","sdl",2014-07-31,NA,NA,NA,NA,NA
"12077","NWT","sdl",2014-08-01,NA,NA,NA,NA,NA
"12078","NWT","sdl",2014-08-02,NA,NA,NA,NA,NA
"12079","NWT","sdl",2014-08-03,NA,NA,NA,NA,NA
"12080","NWT","sdl",2014-08-04,NA,NA,NA,NA,NA
"12081","NWT","sdl",2014-08-05,NA,NA,NA,NA,NA
"12082","NWT","sdl",2014-08-06,NA,NA,NA,NA,NA
"12083","NWT","sdl",2014-08-07,NA,NA,NA,NA,NA
"12084","NWT","sdl",2014-08-08,NA,NA,NA,NA,NA
"12085","NWT","sdl",2014-08-09,NA,NA,NA,NA,NA
"12086","NWT","sdl",2014-08-10,NA,NA,NA,NA,NA
"12087","NWT","sdl",2014-08-11,NA,NA,NA,NA,NA
"12088","NWT","sdl",2014-08-12,14,NA,6,NA,10
"12089","NWT","sdl",2014-08-13,12,NA,6,NA,9
"12090","NWT","sdl",2014-08-14,13,NA,4,NA,8.5
"12091","NWT","sdl",2014-08-15,7,NA,4,NA,5.5
"12092","NWT","sdl",2014-08-16,9,NA,1,NA,5
"12093","NWT","sdl",2014-08-17,9,NA,1,NA,5
"12094","NWT","sdl",2014-08-18,11,NA,2,NA,6.5
"12095","NWT","sdl",2014-08-19,9,NA,5,NA,7
"12096","NWT","sdl",2014-08-20,NA,NA,NA,NA,NA
"12097","NWT","sdl",2014-08-21,NA,NA,NA,NA,NA
"12098","NWT","sdl",2014-08-22,NA,NA,NA,NA,NA
"12099","NWT","sdl",2014-08-23,NA,NA,NA,NA,NA
"12100","NWT","sdl",2014-08-24,NA,NA,NA,NA,NA
"12101","NWT","sdl",2014-08-25,NA,NA,NA,NA,NA
"12102","NWT","sdl",2014-08-26,12,NA,4,NA,8
"12103","NWT","sdl",2014-08-27,9,NA,2,NA,5.5
"12104","NWT","sdl",2014-08-28,4,NA,1,NA,2.5
"12105","NWT","sdl",2014-08-29,10,NA,2,NA,6
"12106","NWT","sdl",2014-08-30,13,NA,4,NA,8.5
"12107","NWT","sdl",2014-08-31,7,NA,2,NA,4.5
"12108","NWT","sdl",2014-09-01,9,NA,1,NA,5
"12109","NWT","sdl",2014-09-02,14,NA,4,NA,9
"12110","NWT","sdl",2014-09-03,16,NA,8,NA,12
"12111","NWT","sdl",2014-09-04,14,NA,NA,NA,NA
"12112","NWT","sdl",2014-09-05,NA,NA,NA,NA,NA
"12113","NWT","sdl",2014-09-06,NA,NA,NA,NA,NA
"12114","NWT","sdl",2014-09-07,NA,NA,NA,NA,NA
"12115","NWT","sdl",2014-09-08,NA,NA,NA,NA,NA
"12116","NWT","sdl",2014-09-09,8,NA,2,NA,5
"12117","NWT","sdl",2014-09-10,8,NA,0,NA,4
"12118","NWT","sdl",2014-09-11,8,NA,-6,NA,1
"12119","NWT","sdl",2014-09-12,7,NA,-6,NA,0.5
"12120","NWT","sdl",2014-09-13,10,NA,2,NA,6
"12121","NWT","sdl",2014-09-14,12,NA,4,NA,8
"12122","NWT","sdl",2014-09-15,13,NA,2,NA,7.5
"12123","NWT","sdl",2014-09-16,13,NA,4,NA,8.5
"12124","NWT","sdl",2014-09-17,15,NA,5,NA,10
"12125","NWT","sdl",2014-09-18,15,NA,4,NA,9.5
"12126","NWT","sdl",2014-09-19,16,NA,6,NA,11
"12127","NWT","sdl",2014-09-20,15,NA,4,NA,9.5
"12128","NWT","sdl",2014-09-21,12,NA,3,NA,7.5
"12129","NWT","sdl",2014-09-22,8,NA,3,NA,5.5
"12130","NWT","sdl",2014-09-23,7,NA,4,NA,5.5
"12131","NWT","sdl",2014-09-24,14,NA,4,NA,9
"12132","NWT","sdl",2014-09-25,16,NA,3,NA,9.5
"12133","NWT","sdl",2014-09-26,16,NA,5,NA,10.5
"12134","NWT","sdl",2014-09-27,14,NA,5,NA,9.5
"12135","NWT","sdl",2014-09-28,9,NA,2,NA,5.5
"12136","NWT","sdl",2014-09-29,4,NA,-3,NA,0.5
"12137","NWT","sdl",2014-09-30,-2,NA,-3,NA,-2.5
"12138","NWT","sdl",2014-10-01,NA,NA,NA,NA,NA
"12139","NWT","sdl",2014-10-02,NA,NA,NA,NA,NA
"12140","NWT","sdl",2014-10-03,NA,NA,NA,NA,NA
"12141","NWT","sdl",2014-10-04,NA,NA,NA,NA,NA
"12142","NWT","sdl",2014-10-05,NA,NA,NA,NA,NA
"12143","NWT","sdl",2014-10-06,NA,NA,NA,NA,NA
"12144","NWT","sdl",2014-10-07,10,NA,3,NA,6.5
"12145","NWT","sdl",2014-10-08,11,NA,1,NA,6
"12146","NWT","sdl",2014-10-09,2,NA,-2,NA,0
"12147","NWT","sdl",2014-10-10,1,NA,-4,NA,-1.5
"12148","NWT","sdl",2014-10-11,2,NA,-1,NA,0.5
"12149","NWT","sdl",2014-10-12,0,NA,-7,NA,-3.5
"12150","NWT","sdl",2014-10-13,-6,NA,-8,NA,-7
"12151","NWT","sdl",2014-10-14,7,NA,-6,NA,0.5
"12152","NWT","sdl",2014-10-15,11,NA,3,NA,7
"12153","NWT","sdl",2014-10-16,8,NA,1,NA,4.5
"12154","NWT","sdl",2014-10-17,8,NA,0,NA,4
"12155","NWT","sdl",2014-10-18,9,NA,1,NA,5
"12156","NWT","sdl",2014-10-19,8,NA,0,NA,4
"12157","NWT","sdl",2014-10-20,9,NA,-1,NA,4
"12158","NWT","sdl",2014-10-21,8,NA,0,NA,4
"12159","NWT","sdl",2014-10-22,2,NA,-2,NA,0
"12160","NWT","sdl",2014-10-23,5,NA,-2,NA,1.5
"12161","NWT","sdl",2014-10-24,9,NA,2,NA,5.5
"12162","NWT","sdl",2014-10-25,11,NA,2,NA,6.5
"12163","NWT","sdl",2014-10-26,6,NA,1,NA,3.5
"12164","NWT","sdl",2014-10-27,2,NA,-10,NA,-4
"12165","NWT","sdl",2014-10-28,-3,NA,-10,NA,-6.5
"12166","NWT","sdl",2014-10-29,1,NA,-6,NA,-2.5
"12167","NWT","sdl",2014-10-30,4,NA,-5,NA,-0.5
"12168","NWT","sdl",2014-10-31,6,NA,-5,NA,0.5
"12169","NWT","sdl",2014-11-01,7,NA,0,NA,3.5
"12170","NWT","sdl",2014-11-02,3,NA,-2,NA,0.5
"12171","NWT","sdl",2014-11-03,-1,NA,-8,NA,-4.5
"12172","NWT","sdl",2014-11-04,0,NA,-10,NA,-5
"12173","NWT","sdl",2014-11-05,2,NA,-6,NA,-2
"12174","NWT","sdl",2014-11-06,4,NA,-3,NA,0.5
"12175","NWT","sdl",2014-11-07,2,NA,-3,NA,-0.5
"12176","NWT","sdl",2014-11-08,1,NA,-6,NA,-2.5
"12177","NWT","sdl",2014-11-09,2,NA,-2,NA,0
"12178","NWT","sdl",2014-11-10,0,NA,-11,NA,-5.5
"12179","NWT","sdl",2014-11-11,-9,NA,-13,NA,-11
"12180","NWT","sdl",2014-11-12,-9,NA,-15,NA,-12
"12181","NWT","sdl",2014-11-13,-10,NA,-17,NA,-13.5
"12182","NWT","sdl",2014-11-14,-8,NA,-9,NA,-8.5
"12183","NWT","sdl",2014-11-15,-7,NA,-9,NA,-8
"12184","NWT","sdl",2014-11-16,-9,NA,-19,NA,-14
"12185","NWT","sdl",2014-11-17,-16,NA,-18,NA,-17
"12186","NWT","sdl",2014-11-18,-10,NA,-18,NA,-14
"12187","NWT","sdl",2014-11-19,-8,NA,-11,NA,-9.5
"12188","NWT","sdl",2014-11-20,-3,NA,-9,NA,-6
"12189","NWT","sdl",2014-11-21,-6,NA,-9,NA,-7.5
"12190","NWT","sdl",2014-11-22,-3,NA,-9,NA,-6
"12191","NWT","sdl",2014-11-23,-7,NA,-14,NA,-10.5
"12192","NWT","sdl",2014-11-24,-13,NA,-17,NA,-15
"12193","NWT","sdl",2014-11-25,-12,NA,-17,NA,-14.5
"12194","NWT","sdl",2014-11-26,NA,NA,NA,NA,NA
"12195","NWT","sdl",2014-11-27,NA,NA,NA,NA,NA
"12196","NWT","sdl",2014-11-28,NA,NA,NA,NA,NA
"12197","NWT","sdl",2014-11-29,NA,NA,NA,NA,NA
"12198","NWT","sdl",2014-11-30,NA,NA,NA,NA,NA
"12199","NWT","sdl",2014-12-01,NA,NA,NA,NA,NA
"12200","NWT","sdl",2014-12-02,NA,NA,NA,NA,NA
"12201","NWT","sdl",2014-12-03,NA,NA,NA,NA,NA
"12202","NWT","sdl",2014-12-04,NA,NA,NA,NA,NA
"12203","NWT","sdl",2014-12-05,NA,NA,NA,NA,NA
"12204","NWT","sdl",2014-12-06,NA,NA,NA,NA,NA
"12205","NWT","sdl",2014-12-07,NA,NA,NA,NA,NA
"12206","NWT","sdl",2014-12-08,NA,NA,NA,NA,NA
"12207","NWT","sdl",2014-12-09,NA,NA,NA,NA,NA
"12208","NWT","sdl",2014-12-10,NA,NA,NA,NA,NA
"12209","NWT","sdl",2014-12-11,NA,NA,NA,NA,NA
"12210","NWT","sdl",2014-12-12,NA,NA,NA,NA,NA
"12211","NWT","sdl",2014-12-13,NA,NA,NA,NA,NA
"12212","NWT","sdl",2014-12-14,NA,NA,NA,NA,NA
"12213","NWT","sdl",2014-12-15,NA,NA,NA,NA,NA
"12214","NWT","sdl",2014-12-16,-3,NA,-9,NA,-6
"12215","NWT","sdl",2014-12-17,-6,NA,-11,NA,-8.5
"12216","NWT","sdl",2014-12-18,-10,NA,-13,NA,-11.5
"12217","NWT","sdl",2014-12-19,-9,NA,-15,NA,-12
"12218","NWT","sdl",2014-12-20,-8,NA,-10,NA,-9
"12219","NWT","sdl",2014-12-21,-7,NA,-11,NA,-9
"12220","NWT","sdl",2014-12-22,-7,NA,-17,NA,-12
"12221","NWT","sdl",2014-12-23,-16,NA,-17,NA,-16.5
"12222","NWT","sdl",2014-12-24,-8,NA,-17,NA,-12.5
"12223","NWT","sdl",2014-12-25,-7,NA,-17,NA,-12
"12224","NWT","sdl",2014-12-26,-14,NA,-20,NA,-17
"12225","NWT","sdl",2014-12-27,-17,NA,-19,NA,-18
"12226","NWT","sdl",2014-12-28,-16,NA,-17,NA,-16.5
"12227","NWT","sdl",2014-12-29,-16,NA,-24,NA,-20
"12228","NWT","sdl",2014-12-30,-17,NA,-26,NA,-21.5
"12229","NWT","sdl",2014-12-31,-11,NA,-17,NA,-14
"12230","NWT","sdl",2015-01-01,-11,NA,-17,NA,-14
"12231","NWT","sdl",2015-01-02,-7,NA,-16,NA,-11.5
"12232","NWT","sdl",2015-01-03,-8,NA,-16,NA,-12
"12233","NWT","sdl",2015-01-04,-10,NA,-17,NA,-13.5
"12234","NWT","sdl",2015-01-05,-4,NA,-9,NA,-6.5
"12235","NWT","sdl",2015-01-06,-3,NA,-5,NA,-4
"12236","NWT","sdl",2015-01-07,-2,NA,-5,NA,-3.5
"12237","NWT","sdl",2015-01-08,-3,NA,-7,NA,-5
"12238","NWT","sdl",2015-01-09,-5,NA,-8,NA,-6.5
"12239","NWT","sdl",2015-01-10,-5,NA,-8,NA,-6.5
"12240","NWT","sdl",2015-01-11,-6,NA,-9,NA,-7.5
"12241","NWT","sdl",2015-01-12,-2,NA,-11,NA,-6.5
"12242","NWT","sdl",2015-01-13,-8,NA,-16,NA,-12
"12243","NWT","sdl",2015-01-14,-7,NA,-12,NA,-9.5
"12244","NWT","sdl",2015-01-15,-4,NA,-10,NA,-7
"12245","NWT","sdl",2015-01-16,-4,NA,-10,NA,-7
"12246","NWT","sdl",2015-01-17,-8,NA,-13,NA,-10.5
"12247","NWT","sdl",2015-01-18,-4,NA,-9,NA,-6.5
"12248","NWT","sdl",2015-01-19,-6,NA,-8,NA,-7
"12249","NWT","sdl",2015-01-20,-8,NA,-14,NA,-11
"12250","NWT","sdl",2015-01-21,-13,NA,-21,NA,-17
"12251","NWT","sdl",2015-01-22,-9,NA,-20,NA,-14.5
"12252","NWT","sdl",2015-01-23,-6,NA,-10,NA,-8
"12253","NWT","sdl",2015-01-24,-6,NA,-11,NA,-8.5
"12254","NWT","sdl",2015-01-25,-1,NA,-9,NA,-5
"12255","NWT","sdl",2015-01-26,6,NA,-3,NA,1.5
"12256","NWT","sdl",2015-01-27,4,NA,-5,NA,-0.5
"12257","NWT","sdl",2015-01-28,-5,NA,-8,NA,-6.5
"12258","NWT","sdl",2015-01-29,-3,NA,-9,NA,-6
"12259","NWT","sdl",2015-01-30,-4,NA,-9,NA,-6.5
"12260","NWT","sdl",2015-01-31,-6,NA,-13,NA,-9.5
"12261","NWT","sdl",2015-02-01,-12,NA,-16,NA,-14
"12262","NWT","sdl",2015-02-02,-8,NA,-12,NA,-10
"12263","NWT","sdl",2015-02-03,-6,NA,-8,NA,-7
"12264","NWT","sdl",2015-02-04,-6,NA,-8,NA,-7
"12265","NWT","sdl",2015-02-05,-4,NA,-8,NA,-6
"12266","NWT","sdl",2015-02-06,0,NA,-5,NA,-2.5
"12267","NWT","sdl",2015-02-07,-1,NA,-5,NA,-3
"12268","NWT","sdl",2015-02-08,-3,NA,-5,NA,-4
"12269","NWT","sdl",2015-02-09,0,NA,-5,NA,-2.5
"12270","NWT","sdl",2015-02-10,-4,NA,-11,NA,-7.5
"12271","NWT","sdl",2015-02-11,-6,NA,-13,NA,-9.5
"12272","NWT","sdl",2015-02-12,-4,NA,-9,NA,-6.5
"12273","NWT","sdl",2015-02-13,-1,NA,-6,NA,-3.5
"12274","NWT","sdl",2015-02-14,0,NA,-4,NA,-2
"12275","NWT","sdl",2015-02-15,-2,NA,-14,NA,-8
"12276","NWT","sdl",2015-02-16,-13,NA,-18,NA,-15.5
"12277","NWT","sdl",2015-02-17,-14,NA,-18,NA,-16
"12278","NWT","sdl",2015-02-18,-3,NA,-14,NA,-8.5
"12279","NWT","sdl",2015-02-19,-4,NA,-8,NA,-6
"12280","NWT","sdl",2015-02-20,-6,NA,-13,NA,-9.5
"12281","NWT","sdl",2015-02-21,-9,NA,-21,NA,-15
"12282","NWT","sdl",2015-02-22,-14,NA,-24,NA,-19
"12283","NWT","sdl",2015-02-23,-3,NA,-11,NA,-7
"12284","NWT","sdl",2015-02-24,-2,NA,-11,NA,-6.5
"12285","NWT","sdl",2015-02-25,-10,NA,-17,NA,-13.5
"12286","NWT","sdl",2015-02-26,-13,NA,-21,NA,-17
"12287","NWT","sdl",2015-02-27,-13,NA,-18,NA,-15.5
"12288","NWT","sdl",2015-02-28,-10,NA,-17,NA,-13.5
"12289","NWT","sdl",2015-03-01,-7,NA,-11,NA,-9
"12290","NWT","sdl",2015-03-02,-3,NA,-10,NA,-6.5
"12291","NWT","sdl",2015-03-03,-10,NA,-11,NA,-10.5
"12292","NWT","sdl",2015-03-04,NA,NA,NA,NA,NA
"12293","NWT","sdl",2015-03-05,NA,NA,NA,NA,NA
"12294","NWT","sdl",2015-03-06,NA,NA,NA,NA,NA
"12295","NWT","sdl",2015-03-07,NA,NA,NA,NA,NA
"12296","NWT","sdl",2015-03-08,NA,NA,NA,NA,NA
"12297","NWT","sdl",2015-03-09,NA,NA,NA,NA,NA
"12298","NWT","sdl",2015-03-10,1,NA,-6,NA,-2.5
"12299","NWT","sdl",2015-03-11,2,NA,-6,NA,-2
"12300","NWT","sdl",2015-03-12,0,NA,-6,NA,-3
"12301","NWT","sdl",2015-03-13,-2,NA,-8,NA,-5
"12302","NWT","sdl",2015-03-14,0,NA,-11,NA,-5.5
"12303","NWT","sdl",2015-03-15,9,NA,6,NA,7.5
"12304","NWT","sdl",2015-03-16,7,NA,-2,NA,2.5
"12305","NWT","sdl",2015-03-17,4,NA,-5,NA,-0.5
"12306","NWT","sdl",2015-03-18,0,NA,-4,NA,-2
"12307","NWT","sdl",2015-03-19,-3,NA,-10,NA,-6.5
"12308","NWT","sdl",2015-03-20,3,NA,-10,NA,-3.5
"12309","NWT","sdl",2015-03-21,2,NA,-5,NA,-1.5
"12310","NWT","sdl",2015-03-22,1,NA,-5,NA,-2
"12311","NWT","sdl",2015-03-23,0,NA,-6,NA,-3
"12312","NWT","sdl",2015-03-24,-6,NA,-10,NA,-8
"12313","NWT","sdl",2015-03-25,-6,NA,-11,NA,-8.5
"12314","NWT","sdl",2015-03-26,-5,NA,-12,NA,-8.5
"12315","NWT","sdl",2015-03-27,-1,NA,-6,NA,-3.5
"12316","NWT","sdl",2015-03-28,3,NA,-3,NA,0
"12317","NWT","sdl",2015-03-29,1,NA,-7,NA,-3
"12318","NWT","sdl",2015-03-30,3,NA,-3,NA,0
"12319","NWT","sdl",2015-03-31,4,NA,-2,NA,1
"12320","NWT","sdl",2015-04-01,0,NA,-7,NA,-3.5
