"","LTER_site","local_site","date","airtemp_max","flag_airtemp_max","airtemp_min","flag_airtemp_min","airtemp_avg"
"22713","NWT","c1",2014-12-07,1,NA,-6,NA,-2.5
"22714","NWT","c1",2014-12-08,5,NA,-10,NA,-2.5
"22715","NWT","c1",2014-12-09,7,NA,-10,NA,-1.5
"22716","NWT","c1",2014-12-10,8,NA,-9,NA,-0.5
"22717","NWT","c1",2014-12-11,7,NA,-9,NA,-1
"22718","NWT","c1",2014-12-12,11,NA,-8,NA,1.5
"22719","NWT","c1",2014-12-13,5,NA,-6,NA,-0.5
"22720","NWT","c1",2014-12-14,-4,NA,-11,NA,-7.5
"22721","NWT","c1",2014-12-15,-8,NA,-19,NA,-13.5
"22722","NWT","c1",2014-12-16,3,NA,-18,NA,-7.5
"22723","NWT","c1",2014-12-17,-1,NA,-13,NA,-7
"22724","NWT","c1",2014-12-18,-3,NA,-15,NA,-9
"22725","NWT","c1",2014-12-19,-5,NA,-12,NA,-8.5
"22726","NWT","c1",2014-12-20,-1,NA,-9,NA,-5
"22727","NWT","c1",2014-12-21,-5,NA,-9,NA,-7
"22728","NWT","c1",2014-12-22,-9,NA,-15,NA,-12
"22729","NWT","c1",2014-12-23,-10,NA,-15,NA,-12.5
"22730","NWT","c1",2014-12-24,-2,NA,-14,NA,-8
"22731","NWT","c1",2014-12-25,-2,NA,-17,NA,-9.5
"22732","NWT","c1",2014-12-26,-14,NA,-21,NA,-17.5
"22733","NWT","c1",2014-12-27,-12,NA,-22,NA,-17
"22734","NWT","c1",2014-12-28,-10,NA,-17,NA,-13.5
"22735","NWT","c1",2014-12-29,-17,NA,-27,NA,-22
"22736","NWT","c1",2014-12-30,-22,NA,-28,NA,-25
"22737","NWT","c1",2014-12-31,-6,NA,-28,NA,-17
"22738","NWT","c1",2015-01-01,-5,NA,-23,NA,-14
"22739","NWT","c1",2015-01-02,-2,NA,-17,NA,-9.5
"22740","NWT","c1",2015-01-03,-5,NA,-15,NA,-10
"22741","NWT","c1",2015-01-04,-7,NA,-14,NA,-10.5
"22742","NWT","c1",2015-01-05,0,NA,-7,NA,-3.5
"22743","NWT","c1",2015-01-06,2,NA,-3,NA,-0.5
"22744","NWT","c1",2015-01-07,6,NA,-4,NA,1
"22745","NWT","c1",2015-01-08,4,NA,NA,NA,NA
"22746","NWT","c1",2015-01-09,NA,NA,NA,NA,NA
"22747","NWT","c1",2015-01-10,NA,NA,NA,NA,NA
"22748","NWT","c1",2015-01-11,NA,NA,NA,NA,NA
"22749","NWT","c1",2015-01-12,NA,NA,NA,NA,NA
"22750","NWT","c1",2015-01-13,-4,NA,-17,NA,-10.5
"22751","NWT","c1",2015-01-14,3,NA,-18,NA,-7.5
"22752","NWT","c1",2015-01-15,6,NA,-6,NA,0
"22753","NWT","c1",2015-01-16,2,NA,-8,NA,-3
"22754","NWT","c1",2015-01-17,-4,NA,-11,NA,-7.5
"22755","NWT","c1",2015-01-18,3,NA,-5,NA,-1
"22756","NWT","c1",2015-01-19,0,NA,-9,NA,-4.5
"22757","NWT","c1",2015-01-20,-5,NA,-12,NA,-8.5
"22758","NWT","c1",2015-01-21,-10,NA,-22,NA,-16
"22759","NWT","c1",2015-01-22,-2,NA,-32,NA,-17
"22760","NWT","c1",2015-01-23,2,NA,-14,NA,-6
"22761","NWT","c1",2015-01-24,-3,NA,-11,NA,-7
"22762","NWT","c1",2015-01-25,1,NA,-7,NA,-3
"22763","NWT","c1",2015-01-26,13,NA,-6,NA,3.5
"22764","NWT","c1",2015-01-27,12,NA,-6,NA,3
"22765","NWT","c1",2015-01-28,-2,NA,-8,NA,-5
"22766","NWT","c1",2015-01-29,0,NA,-11,NA,-5.5
"22767","NWT","c1",2015-01-30,-2,NA,-9,NA,-5.5
"22768","NWT","c1",2015-01-31,-5,NA,-15,NA,-10
"22769","NWT","c1",2015-02-01,-10,NA,-17,NA,-13.5
"22770","NWT","c1",2015-02-02,-9,NA,-13,NA,-11
"22771","NWT","c1",2015-02-03,0,NA,-4,NA,-2
"22772","NWT","c1",2015-02-04,-3,NA,-12,NA,-7.5
"22773","NWT","c1",2015-02-05,4,NA,-5,NA,-0.5
"22774","NWT","c1",2015-02-06,8,NA,0,NA,4
"22775","NWT","c1",2015-02-07,7,NA,-3,NA,2
"22776","NWT","c1",2015-02-08,5,NA,-7,NA,-1
"22777","NWT","c1",2015-02-09,7,NA,-7,NA,0
"22778","NWT","c1",2015-02-10,2,NA,-7,NA,-2.5
"22779","NWT","c1",2015-02-11,3,NA,-11,NA,-4
"22780","NWT","c1",2015-02-12,5,NA,-9,NA,-2
"22781","NWT","c1",2015-02-13,8,NA,-3,NA,2.5
"22782","NWT","c1",2015-02-14,10,NA,0,NA,5
"22783","NWT","c1",2015-02-15,0,NA,-14,NA,-7
"22784","NWT","c1",2015-02-16,-11,NA,-21,NA,-16
"22785","NWT","c1",2015-02-17,-10,NA,-18,NA,-14
"22786","NWT","c1",2015-02-18,-1,NA,-12,NA,-6.5
"22787","NWT","c1",2015-02-19,3,NA,-5,NA,-1
"22788","NWT","c1",2015-02-20,-1,NA,-11,NA,-6
"22789","NWT","c1",2015-02-21,-7,NA,-21,NA,-14
"22790","NWT","c1",2015-02-22,-18,NA,-23,NA,-20.5
"22791","NWT","c1",2015-02-23,1,NA,-22,NA,-10.5
"22792","NWT","c1",2015-02-24,3,NA,-22,NA,-9.5
"22793","NWT","c1",2015-02-25,-4,NA,-18,NA,-11
"22794","NWT","c1",2015-02-26,-12,NA,-23,NA,-17.5
"22795","NWT","c1",2015-02-27,-6,NA,-23,NA,-14.5
"22796","NWT","c1",2015-02-28,-6,NA,-23,NA,-14.5
"22797","NWT","c1",2015-03-01,-1,NA,-10,NA,-5.5
"22798","NWT","c1",2015-03-02,5,NA,-11,NA,-3
"22799","NWT","c1",2015-03-03,-6,NA,-18,NA,-12
"22800","NWT","c1",2015-03-04,-11,NA,-19,NA,-15
"22801","NWT","c1",2015-03-05,-4,NA,-16,NA,-10
"22802","NWT","c1",2015-03-06,3,NA,-9,NA,-3
"22803","NWT","c1",2015-03-07,8,NA,-14,NA,-3
"22804","NWT","c1",2015-03-08,5,NA,-11,NA,-3
"22805","NWT","c1",2015-03-09,4,NA,-12,NA,-4
"22806","NWT","c1",2015-03-10,8,NA,-11,NA,-1.5
"22807","NWT","c1",2015-03-11,9,NA,-11,NA,-1
"22808","NWT","c1",2015-03-12,7,NA,-4,NA,1.5
"22809","NWT","c1",2015-03-13,NA,NA,NA,NA,NA
"22810","NWT","c1",2015-03-14,NA,NA,NA,NA,NA
"22811","NWT","c1",2015-03-15,NA,NA,NA,NA,NA
"22812","NWT","c1",2015-03-16,NA,NA,NA,NA,NA
"22813","NWT","c1",2015-03-17,10,NA,-3,NA,3.5
"22814","NWT","c1",2015-03-18,5,NA,-2,NA,1.5
"22815","NWT","c1",2015-03-19,-2,NA,-11,NA,-6.5
"22816","NWT","c1",2015-03-20,12,NA,-12,NA,0
"22817","NWT","c1",2015-03-21,11,NA,-9,NA,1
"22818","NWT","c1",2015-03-22,9,NA,-5,NA,2
"22819","NWT","c1",2015-03-23,8,NA,-8,NA,0
"22820","NWT","c1",2015-03-24,2,NA,-11,NA,-4.5
"22821","NWT","c1",2015-03-25,1,NA,-9,NA,-4
"22822","NWT","c1",2015-03-26,4,NA,-10,NA,-3
"22823","NWT","c1",2015-03-27,9,NA,-3,NA,3
"22824","NWT","c1",2015-03-28,11,NA,-1,NA,5
"22825","NWT","c1",2015-03-29,10,NA,-4,NA,3
"22826","NWT","c1",2015-03-30,10,NA,-7,NA,1.5
"22827","NWT","c1",2015-03-31,13,NA,-7,NA,3
"22828","NWT","c1",2015-04-01,9,NA,-5,NA,2
"22829","NWT","c1",2015-04-02,2,NA,-12,NA,-5
"22830","NWT","c1",2015-04-03,1,NA,-15,NA,-7
"22831","NWT","c1",2015-04-04,8,NA,-7,NA,0.5
"22832","NWT","c1",2015-04-05,11,NA,-4,NA,3.5
"22833","NWT","c1",2015-04-06,12,NA,-1,NA,5.5
"22834","NWT","c1",2015-04-07,8,NA,-5,NA,1.5
"22835","NWT","c1",2015-04-08,6,NA,-9,NA,-1.5
"22836","NWT","c1",2015-04-09,2,NA,-10,NA,-4
"22837","NWT","c1",2015-04-10,7,NA,-12,NA,-2.5
"22838","NWT","c1",2015-04-11,9,NA,-8,NA,0.5
"22839","NWT","c1",2015-04-12,5,NA,-5,NA,0
"22840","NWT","c1",2015-04-13,10,NA,-6,NA,2
"22841","NWT","c1",2015-04-14,11,NA,-6,NA,2.5
"22842","NWT","c1",2015-04-15,4,NA,-6,NA,-1
"22843","NWT","c1",2015-04-16,-4,NA,-7,NA,-5.5
"22844","NWT","c1",2015-04-17,0,NA,-8,NA,-4
"22845","NWT","c1",2015-04-18,5,NA,-10,NA,-2.5
"22846","NWT","c1",2015-04-19,3,NA,-11,NA,-4
"22847","NWT","c1",2015-04-20,1,NA,-11,NA,-5
"22848","NWT","c1",2015-04-21,9,NA,-8,NA,0.5
"22849","NWT","c1",2015-04-22,10,NA,-7,NA,1.5
"22850","NWT","c1",2015-04-23,10,NA,-2,NA,4
"22851","NWT","c1",2015-04-24,11,NA,-2,NA,4.5
"22852","NWT","c1",2015-04-25,10,NA,-2,NA,4
"22853","NWT","c1",2015-04-26,0,NA,-4,NA,-2
"22854","NWT","c1",2015-04-27,1,NA,-5,NA,-2
"22855","NWT","c1",2015-04-28,3,NA,-6,NA,-1.5
"22856","NWT","c1",2015-04-29,14,NA,-2,NA,6
"22857","NWT","c1",2015-04-30,15,NA,0,NA,7.5
"22858","NWT","c1",2015-05-01,12,NA,-2,NA,5
"22859","NWT","c1",2015-05-02,12,NA,-3,NA,4.5
"22860","NWT","c1",2015-05-03,12,NA,-2,NA,5
"22861","NWT","c1",2015-05-04,3,NA,-1,NA,1
"22862","NWT","c1",2015-05-05,2,NA,-3,NA,-0.5
"22863","NWT","c1",2015-05-06,6,NA,-2,NA,2
"22864","NWT","c1",2015-05-07,6,NA,-3,NA,1.5
"22865","NWT","c1",2015-05-08,2,NA,-3,NA,-0.5
"22866","NWT","c1",2015-05-09,4,NA,-9,NA,-2.5
"22867","NWT","c1",2015-05-10,-1,NA,-9,NA,-5
"22868","NWT","c1",2015-05-11,6,NA,-9,NA,-1.5
"22869","NWT","c1",2015-05-12,12,NA,-6,NA,3
"22870","NWT","c1",2015-05-13,6,NA,-2,NA,2
"22871","NWT","c1",2015-05-14,11,NA,-2,NA,4.5
"22872","NWT","c1",2015-05-15,7,NA,-4,NA,1.5
"22873","NWT","c1",2015-05-16,6,NA,-6,NA,0
"22874","NWT","c1",2015-05-17,6,NA,-3,NA,1.5
"22875","NWT","c1",2015-05-18,2,NA,-3,NA,-0.5
"22876","NWT","c1",2015-05-19,-1,NA,-4,NA,-2.5
"22877","NWT","c1",2015-05-20,8,NA,-4,NA,2
"22878","NWT","c1",2015-05-21,10,NA,-5,NA,2.5
"22879","NWT","c1",2015-05-22,7,NA,-2,NA,2.5
"22880","NWT","c1",2015-05-23,6,NA,-6,NA,0
"22881","NWT","c1",2015-05-24,4,NA,-6,NA,-1
"22882","NWT","c1",2015-05-25,8,NA,-5,NA,1.5
"22883","NWT","c1",2015-05-26,10,NA,-2,NA,4
"22884","NWT","c1",2015-05-27,12,NA,0,NA,6
"22885","NWT","c1",2015-05-28,13,NA,-1,NA,6
"22886","NWT","c1",2015-05-29,11,NA,-2,NA,4.5
"22887","NWT","c1",2015-05-30,14,NA,-3,NA,5.5
"22888","NWT","c1",2015-05-31,16,NA,0,NA,8
"22889","NWT","c1",2015-06-01,18,NA,-1,NA,8.5
"22890","NWT","c1",2015-06-02,19,NA,-2,NA,8.5
"22891","NWT","c1",2015-06-03,15,NA,-2,NA,6.5
"22892","NWT","c1",2015-06-04,18,NA,-3,NA,7.5
"22893","NWT","c1",2015-06-05,11,NA,-1,NA,5
"22894","NWT","c1",2015-06-06,14,NA,-2,NA,6
"22895","NWT","c1",2015-06-07,15,NA,-2,NA,6.5
"22896","NWT","c1",2015-06-08,17,NA,-3,NA,7
"22897","NWT","c1",2015-06-09,18,NA,-2,NA,8
"22898","NWT","c1",2015-06-10,12,NA,3,NA,7.5
"22899","NWT","c1",2015-06-11,11,NA,4,NA,7.5
"22900","NWT","c1",2015-06-12,NA,NA,NA,NA,NA
"22901","NWT","c1",2015-06-13,NA,NA,NA,NA,NA
"22902","NWT","c1",2015-06-14,NA,NA,NA,NA,NA
"22903","NWT","c1",2015-06-15,15,NA,3,NA,9
"22904","NWT","c1",2015-06-16,18,NA,3,NA,10.5
"22905","NWT","c1",2015-06-17,22,NA,5,NA,13.5
"22906","NWT","c1",2015-06-18,20,NA,2,NA,11
"22907","NWT","c1",2015-06-19,24,NA,3,NA,13.5
"22908","NWT","c1",2015-06-20,25,NA,5,NA,15
"22909","NWT","c1",2015-06-21,26,NA,4,NA,15
"22910","NWT","c1",2015-06-22,23,NA,5,NA,14
"22911","NWT","c1",2015-06-23,27,NA,5,NA,16
"22912","NWT","c1",2015-06-24,24,NA,7,NA,15.5
"22913","NWT","c1",2015-06-25,23,NA,9,NA,16
"22914","NWT","c1",2015-06-26,13,NA,4,NA,8.5
"22915","NWT","c1",2015-06-27,22,NA,2,NA,12
"22916","NWT","c1",2015-06-28,22,NA,3,NA,12.5
"22917","NWT","c1",2015-06-29,24,NA,4,NA,14
"22918","NWT","c1",2015-06-30,26,NA,4,NA,15
"22919","NWT","c1",2015-07-01,20,NA,8,NA,14
"22920","NWT","c1",2015-07-02,17,NA,6,NA,11.5
"22921","NWT","c1",2015-07-03,21,NA,4,NA,12.5
"22922","NWT","c1",2015-07-04,25,NA,7,NA,16
"22923","NWT","c1",2015-07-05,19,NA,8,NA,13.5
"22924","NWT","c1",2015-07-06,14,NA,7,NA,10.5
"22925","NWT","c1",2015-07-07,10,NA,4,NA,7
"22926","NWT","c1",2015-07-08,10,NA,5,NA,7.5
"22927","NWT","c1",2015-07-09,15,NA,3,NA,9
"22928","NWT","c1",2015-07-10,17,NA,4,NA,10.5
"22929","NWT","c1",2015-07-11,20,NA,5,NA,12.5
"22930","NWT","c1",2015-07-12,20,NA,5,NA,12.5
"22931","NWT","c1",2015-07-13,16,NA,5,NA,10.5
"22932","NWT","c1",2015-07-14,15,NA,6,NA,10.5
"22933","NWT","c1",2015-07-15,20,NA,6,NA,13
"22934","NWT","c1",2015-07-16,20,NA,8,NA,14
"22935","NWT","c1",2015-07-17,21,NA,6,NA,13.5
"22936","NWT","c1",2015-07-18,20,NA,4,NA,12
"22937","NWT","c1",2015-07-19,15,NA,5,NA,10
"22938","NWT","c1",2015-07-20,18,NA,2,NA,10
"22939","NWT","c1",2015-07-21,15,NA,5,NA,10
"22940","NWT","c1",2015-07-22,19,NA,6,NA,12.5
"22941","NWT","c1",2015-07-23,22,NA,6,NA,14
"22942","NWT","c1",2015-07-24,19,NA,11,NA,15
"22943","NWT","c1",2015-07-25,23,NA,6,NA,14.5
"22944","NWT","c1",2015-07-26,22,NA,6,NA,14
"22945","NWT","c1",2015-07-27,21,NA,NA,NA,NA
"22946","NWT","c1",2015-07-28,19,NA,NA,NA,NA
"22947","NWT","c1",2015-07-29,21,NA,NA,NA,NA
"22948","NWT","c1",2015-07-30,23,NA,2,NA,12.5
"22949","NWT","c1",2015-07-31,19,NA,5,NA,12
"22950","NWT","c1",2015-08-01,19,NA,4,NA,11.5
"22951","NWT","c1",2015-08-02,19,NA,7,NA,13
"22952","NWT","c1",2015-08-03,14,NA,6,NA,10
"22953","NWT","c1",2015-08-04,19,NA,8,NA,13.5
"22954","NWT","c1",2015-08-05,24,NA,NA,NA,NA
"22955","NWT","c1",2015-08-06,22,NA,7,NA,14.5
"22956","NWT","c1",2015-08-07,20,NA,5,NA,12.5
"22957","NWT","c1",2015-08-08,20,NA,4,NA,12
"22958","NWT","c1",2015-08-09,20,NA,3,NA,11.5
"22959","NWT","c1",2015-08-10,17,NA,1,NA,9
"22960","NWT","c1",2015-08-11,20,NA,3,NA,11.5
"22961","NWT","c1",2015-08-12,22,NA,6,NA,14
"22962","NWT","c1",2015-08-13,24,NA,7,NA,15.5
"22963","NWT","c1",2015-08-14,22,NA,6,NA,14
"22964","NWT","c1",2015-08-15,22,NA,9,NA,15.5
"22965","NWT","c1",2015-08-16,13,NA,6,NA,9.5
"22966","NWT","c1",2015-08-17,20,NA,5,NA,12.5
"22967","NWT","c1",2015-08-18,17,NA,1,NA,9
"22968","NWT","c1",2015-08-19,12,NA,-2,NA,5
"22969","NWT","c1",2015-08-20,18,NA,3,NA,10.5
"22970","NWT","c1",2015-08-21,21,NA,3,NA,12
"22971","NWT","c1",2015-08-22,22,NA,2,NA,12
"22972","NWT","c1",2015-08-23,22,NA,0,NA,11
"22973","NWT","c1",2015-08-24,24,NA,5,NA,14.5
"22974","NWT","c1",2015-08-25,25,NA,4,NA,14.5
"22975","NWT","c1",2015-08-26,22,NA,6,NA,14
"22976","NWT","c1",2015-08-27,15,NA,8,NA,11.5
"22977","NWT","c1",2015-08-28,19,NA,3,NA,11
"22978","NWT","c1",2015-08-29,22,NA,2,NA,12
"22979","NWT","c1",2015-08-30,29,NA,5,NA,17
"22980","NWT","c1",2015-08-31,18,NA,10,NA,14
"22981","NWT","c1",2015-09-01,22,NA,5,NA,13.5
"22982","NWT","c1",2015-09-02,22,NA,7,NA,14.5
"22983","NWT","c1",2015-09-03,15,NA,5,NA,10
"22984","NWT","c1",2015-09-04,17,NA,5,NA,11
"22985","NWT","c1",2015-09-05,17,NA,8,NA,12.5
"22986","NWT","c1",2015-09-06,18,NA,6,NA,12
"22987","NWT","c1",2015-09-07,15,NA,6,NA,10.5
"22988","NWT","c1",2015-09-08,18,NA,3,NA,10.5
"22989","NWT","c1",2015-09-09,20,NA,2,NA,11
"22990","NWT","c1",2015-09-10,21,NA,1,NA,11
"22991","NWT","c1",2015-09-11,16,NA,-2,NA,7
"22992","NWT","c1",2015-09-12,22,NA,3,NA,12.5
"22993","NWT","c1",2015-09-13,18,NA,2,NA,10
"22994","NWT","c1",2015-09-14,18,NA,2,NA,10
"22995","NWT","c1",2015-09-15,17,NA,7,NA,12
"22996","NWT","c1",2015-09-16,19,NA,2,NA,10.5
"22997","NWT","c1",2015-09-17,14,NA,2,NA,8
"22998","NWT","c1",2015-09-18,13,NA,1,NA,7
"22999","NWT","c1",2015-09-19,16,NA,-3,NA,6.5
"23000","NWT","c1",2015-09-20,19,NA,0,NA,9.5
"23001","NWT","c1",2015-09-21,22,NA,2,NA,12
"23002","NWT","c1",2015-09-22,18,NA,1,NA,9.5
"23003","NWT","c1",2015-09-23,21,NA,3,NA,12
"23004","NWT","c1",2015-09-24,20,NA,0,NA,10
"23005","NWT","c1",2015-09-25,22,NA,-1,NA,10.5
"23006","NWT","c1",2015-09-26,23,NA,0,NA,11.5
"23007","NWT","c1",2015-09-27,23,NA,3,NA,13
"23008","NWT","c1",2015-09-28,19,NA,4,NA,11.5
"23009","NWT","c1",2015-09-29,15,NA,3,NA,9
"23010","NWT","c1",2015-09-30,14,NA,4,NA,9
"23011","NWT","c1",2015-10-01,19,NA,3,NA,11
"23012","NWT","c1",2015-10-02,17,NA,1,NA,9
"23013","NWT","c1",2015-10-03,12,NA,-2,NA,5
"23014","NWT","c1",2015-10-04,12,NA,-1,NA,5.5
"23015","NWT","c1",2015-10-05,18,NA,-2,NA,8
"23016","NWT","c1",2015-10-06,11,NA,-1,NA,5
"23017","NWT","c1",2015-10-07,12,NA,-2,NA,5
"23018","NWT","c1",2015-10-08,16,NA,-2,NA,7
"23019","NWT","c1",2015-10-09,15,NA,-2,NA,6.5
"23020","NWT","c1",2015-10-10,18,NA,8,NA,13
"23021","NWT","c1",2015-10-11,19,NA,7,NA,13
"23022","NWT","c1",2015-10-12,16,NA,5,NA,10.5
"23023","NWT","c1",2015-10-13,16,NA,5,NA,10.5
"23024","NWT","c1",2015-10-14,17,NA,0,NA,8.5
"23025","NWT","c1",2015-10-15,12,NA,-2,NA,5
"23026","NWT","c1",2015-10-16,16,NA,-4,NA,6
"23027","NWT","c1",2015-10-17,16,NA,-4,NA,6
"23028","NWT","c1",2015-10-18,12,NA,0,NA,6
"23029","NWT","c1",2015-10-19,8,NA,-4,NA,2
"23030","NWT","c1",2015-10-20,12,NA,-2,NA,5
"23031","NWT","c1",2015-10-21,1,NA,-1,NA,0
"23032","NWT","c1",2015-10-22,3,NA,-2,NA,0.5
"23033","NWT","c1",2015-10-23,4,NA,-5,NA,-0.5
"23034","NWT","c1",2015-10-24,8,NA,-5,NA,1.5
"23035","NWT","c1",2015-10-25,11,NA,-3,NA,4
"23036","NWT","c1",2015-10-26,7,NA,-2,NA,2.5
"23037","NWT","c1",2015-10-27,3,NA,-5,NA,-1
"23038","NWT","c1",2015-10-28,6,NA,-5,NA,0.5
"23039","NWT","c1",2015-10-29,7,NA,-4,NA,1.5
"23040","NWT","c1",2015-10-30,2,NA,-4,NA,-1
"23041","NWT","c1",2015-10-31,4,NA,-4,NA,0
"23042","NWT","c1",2015-11-01,8,NA,-2,NA,3
"23043","NWT","c1",2015-11-02,12,NA,-3,NA,4.5
"23044","NWT","c1",2015-11-03,11,NA,-2,NA,4.5
"23045","NWT","c1",2015-11-04,5,NA,-5,NA,0
"23046","NWT","c1",2015-11-05,-3,NA,-8,NA,-5.5
"23047","NWT","c1",2015-11-06,-4,NA,-10,NA,-7
"23048","NWT","c1",2015-11-07,NA,NA,-15,NA,NA
"23049","NWT","c1",2015-11-08,NA,NA,-9,NA,NA
"23050","NWT","c1",2015-11-09,NA,NA,NA,NA,NA
"23051","NWT","c1",2015-11-10,4,NA,-6,NA,-1
"23052","NWT","c1",2015-11-11,-5,NA,-9,NA,-7
"23053","NWT","c1",2015-11-12,-7,NA,-9,NA,-8
"23054","NWT","c1",2015-11-13,NA,NA,NA,NA,NA
"23055","NWT","c1",2015-11-14,NA,NA,NA,NA,NA
"23056","NWT","c1",2015-11-15,NA,NA,NA,NA,NA
"23057","NWT","c1",2015-11-16,0,NA,-8,NA,-4
"23058","NWT","c1",2015-11-17,-7,NA,-9,NA,-8
"23059","NWT","c1",2015-11-18,-6,NA,-9,NA,-7.5
"23060","NWT","c1",2015-11-19,-3,NA,-9,NA,-6
"23061","NWT","c1",2015-11-20,-3,NA,-17,NA,-10
"23062","NWT","c1",2015-11-21,NA,NA,NA,NA,NA
"23063","NWT","c1",2015-11-22,NA,NA,NA,NA,NA
"23064","NWT","c1",2015-11-23,NA,NA,NA,NA,NA
"23065","NWT","c1",2015-11-24,0,NA,-7,NA,-3.5
"23066","NWT","c1",2015-11-25,2,NA,-12,NA,-5
"23067","NWT","c1",2015-11-26,-11,NA,-19,NA,-15
"23068","NWT","c1",2015-11-27,-5,NA,-23,NA,-14
"23069","NWT","c1",2015-11-28,1,NA,-17,NA,-8
"23070","NWT","c1",2015-11-29,-4,NA,-18,NA,-11
"23071","NWT","c1",2015-11-30,-11,NA,-16,NA,-13.5
"23072","NWT","c1",2015-12-01,-4,NA,-15,NA,-9.5
"23073","NWT","c1",2015-12-02,-2,NA,-5,NA,-3.5
"23074","NWT","c1",2015-12-03,2,NA,-10,NA,-4
"23075","NWT","c1",2015-12-04,8,NA,-10,NA,-1
"23076","NWT","c1",2015-12-05,-1,NA,-9,NA,-5
"23077","NWT","c1",2015-12-06,6,NA,-11,NA,-2.5
"23078","NWT","c1",2015-12-07,4,NA,-3,NA,0.5
"23079","NWT","c1",2015-12-08,0,NA,-3,NA,-1.5
"23080","NWT","c1",2015-12-09,5,NA,-1,NA,2
"23081","NWT","c1",2015-12-10,3,NA,-4,NA,-0.5
"23082","NWT","c1",2015-12-11,2,NA,-9,NA,-3.5
"23083","NWT","c1",2015-12-12,-6,NA,-13,NA,-9.5
"23084","NWT","c1",2015-12-13,2,NA,-14,NA,-6
"23085","NWT","c1",2015-12-14,4,NA,-13,NA,-4.5
"23086","NWT","c1",2015-12-15,-10,NA,-15,NA,-12.5
"23087","NWT","c1",2015-12-16,-8,NA,-16,NA,-12
"23088","NWT","c1",2015-12-17,-12,NA,-16,NA,-14
"23089","NWT","c1",2015-12-18,-2,NA,-12,NA,-7
"23090","NWT","c1",2015-12-19,6,NA,-6,NA,0
"23091","NWT","c1",2015-12-20,2,NA,-8,NA,-3
"23092","NWT","c1",2015-12-21,-5,NA,-9,NA,-7
"23093","NWT","c1",2015-12-22,-4,NA,-10,NA,-7
"23094","NWT","c1",2015-12-23,-9,NA,-17,NA,-13
"23095","NWT","c1",2015-12-24,-12,NA,-18,NA,-15
"23096","NWT","c1",2015-12-25,-7,NA,-18,NA,-12.5
"23097","NWT","c1",2015-12-26,-13,NA,-27,NA,-20
"23098","NWT","c1",2015-12-27,-3,NA,-27,NA,-15
"23099","NWT","c1",2015-12-28,-2,NA,-21,NA,-11.5
"23100","NWT","c1",2015-12-29,-5,NA,-24,NA,-14.5
"23101","NWT","c1",2015-12-30,-8,NA,-20,NA,-14
"23102","NWT","c1",2015-12-31,-8,NA,-25,NA,-16.5
"23103","NWT","c1",2016-01-01,-1,NA,-25,NA,-13
"23104","NWT","c1",2016-01-02,3,NA,-21,NA,-9
"23105","NWT","c1",2016-01-03,6,NA,-11,NA,-2.5
"23106","NWT","c1",2016-01-04,5,NA,-14,NA,-4.5
"23107","NWT","c1",2016-01-05,5,NA,-12,NA,-3.5
"23108","NWT","c1",2016-01-06,1,NA,-12,NA,-5.5
"23109","NWT","c1",2016-01-07,-2,NA,-11,NA,-6.5
"23110","NWT","c1",2016-01-08,-9,NA,-19,NA,-14
"23111","NWT","c1",2016-01-09,-8,NA,-19,NA,-13.5
"23112","NWT","c1",2016-01-10,-5,NA,-14,NA,-9.5
"23113","NWT","c1",2016-01-11,-3,NA,-10,NA,-6.5
"23114","NWT","c1",2016-01-12,-3,NA,-10,NA,-6.5
"23115","NWT","c1",2016-01-13,2,NA,-8,NA,-3
"23116","NWT","c1",2016-01-14,-3,NA,-11,NA,-7
"23117","NWT","c1",2016-01-15,-6,NA,-14,NA,-10
"23118","NWT","c1",2016-01-16,-10,NA,-16,NA,-13
"23119","NWT","c1",2016-01-17,-6,NA,-10,NA,-8
"23120","NWT","c1",2016-01-18,-1,NA,-10,NA,-5.5
"23121","NWT","c1",2016-01-19,1,NA,-13,NA,-6
"23122","NWT","c1",2016-01-20,-3,NA,-12,NA,-7.5
"23123","NWT","c1",2016-01-21,-4,NA,-13,NA,-8.5
"23124","NWT","c1",2016-01-22,5,NA,-6,NA,-0.5
"23125","NWT","c1",2016-01-23,6,NA,-8,NA,-1
"23126","NWT","c1",2016-01-24,1,NA,-10,NA,-4.5
"23127","NWT","c1",2016-01-25,-4,NA,-12,NA,-8
"23128","NWT","c1",2016-01-26,-2,NA,-14,NA,-8
"23129","NWT","c1",2016-01-27,6,NA,-4,NA,1
"23130","NWT","c1",2016-01-28,6,NA,-4,NA,1
"23131","NWT","c1",2016-01-29,1,NA,-6,NA,-2.5
"23132","NWT","c1",2016-01-30,4,NA,-9,NA,-2.5
"23133","NWT","c1",2016-01-31,-7,NA,-14,NA,-10.5
"23134","NWT","c1",2016-02-01,-9,NA,-17,NA,-13
"23135","NWT","c1",2016-02-02,-12,NA,-21,NA,-16.5
"23136","NWT","c1",2016-02-03,-11,NA,-19,NA,-15
"23137","NWT","c1",2016-02-04,-6,NA,-19,NA,-12.5
"23138","NWT","c1",2016-02-05,-6,NA,-14,NA,-10
"23139","NWT","c1",2016-02-06,1,NA,-6,NA,-2.5
"23140","NWT","c1",2016-02-07,-4,NA,-8,NA,-6
"23141","NWT","c1",2016-02-08,1,NA,-7,NA,-3
"23142","NWT","c1",2016-02-09,4,NA,-3,NA,0.5
