"","individualID","siteID","plotID","trapID","collectDate","taxonRank","morphospeciesID","para_sciname","para_morph","col_year","col_month","col_day","dayofyear","expert_sciname","taxonID","col_index"
"1731","NEON.BET.D13.001745","NIWO","NIWO_007","E",2018-07-17,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,17,197,"Pterostichus restrictus","PTERES",4
"1732","NEON.BET.D13.001724","NIWO","NIWO_002","E",2018-07-17,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,17,197,NA,NA,4
"1733","NEON.BET.D13.001744","NIWO","NIWO_007","E",2018-07-17,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,17,197,"Pterostichus restrictus","PTERES",4
"1734","NEON.BET.D13.001791","NIWO","NIWO_013","W",2018-07-17,"species",NA,"Amara quenseli","Amara quenseli",2018,7,17,197,NA,NA,4
"1735","NEON.BET.D13.001785","NIWO","NIWO_013","E",2018-07-17,"species",NA,"Amara quenseli","Amara quenseli",2018,7,17,197,"Amara quenseli","AMAQUE1",4
"1736","NEON.BET.D13.001728","NIWO","NIWO_003","E",2018-07-17,"species",NA,"Amara quenseli","Amara quenseli",2018,7,17,197,"Amara quenseli","AMAQUE1",4
"1737","NEON.BET.D13.001734","NIWO","NIWO_006","S",2018-07-17,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,17,197,NA,NA,4
"1738","NEON.BET.D13.001760","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Amara alpina","Amara alpina",2018,7,17,197,"Amara alpina","AMAALP",4
"1739","NEON.BET.D13.001731","NIWO","NIWO_005","S",2018-07-17,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,17,197,"Pterostichus restrictus","PTERES",4
"1740","NEON.BET.D13.001725","NIWO","NIWO_002","E",2018-07-17,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,17,197,NA,NA,4
"1741","NEON.BET.D13.001720","NIWO","NIWO_002","S",2018-07-17,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,17,197,NA,NA,4
"1742","NEON.BET.D13.001756","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,17,197,NA,NA,4
"1743","NEON.BET.D13.001740","NIWO","NIWO_007","S",2018-07-17,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,17,197,"Pterostichus restrictus","PTERES",4
"1744","NEON.BET.D13.001768","NIWO","NIWO_008","E",2018-07-17,"species",NA,"Amara alpina","Amara alpina",2018,7,17,197,"Amara alpina","AMAALP",4
"1745","NEON.BET.D13.001761","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Amara alpina","Amara alpina",2018,7,17,197,NA,NA,4
"1746","NEON.BET.D13.001776","NIWO","NIWO_010","E",2018-07-17,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,17,197,NA,NA,4
"1747","NEON.BET.D13.001771","NIWO","NIWO_008","S",2018-07-17,"species",NA,"Amara quenseli","Amara quenseli",2018,7,17,197,NA,NA,4
"1748","NEON.BET.D13.001774","NIWO","NIWO_009","E",2018-07-17,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,17,197,NA,NA,4
"1749","NEON.BET.D13.001747","NIWO","NIWO_007","E",2018-07-17,"species",NA,"Amara lindrothi","Amara lindrothi",2018,7,17,197,"Amara lindrothi","AMALIN",4
"1750","NEON.BET.D13.001753","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,17,197,NA,NA,4
"1751","NEON.BET.D13.001750","NIWO","NIWO_007","W",2018-07-17,"species",NA,"Amara lindrothi","Amara lindrothi",2018,7,17,197,"Amara lindrothi","AMALIN",4
"1752","NEON.BET.D13.001769","NIWO","NIWO_008","E",2018-07-17,"species",NA,"Amara alpina","Amara alpina",2018,7,17,197,NA,NA,4
"1753","NEON.BET.D13.001739","NIWO","NIWO_006","E",2018-07-17,"species",NA,"Anisodactylus rusticus","Anisodactylus rusticus",2018,7,17,197,"Anisodactylus rusticus","ANIRUS",4
"1754","NEON.BET.D13.001738","NIWO","NIWO_006","E",2018-07-17,"species",NA,"Discoderus parallelus","Discoderus parallelus",2018,7,17,197,"Discoderus parallelus","DISPAR1",4
"1755","NEON.BET.D13.001733","NIWO","NIWO_006","S",2018-07-17,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,17,197,"Carabus taedatus","CARTAE",4
"1756","NEON.BET.D13.001758","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Anisodactylus rusticus","Anisodactylus rusticus",2018,7,17,197,"Anisodactylus rusticus","ANIRUS",4
"1757","NEON.BET.D13.001732","NIWO","NIWO_005","S",2018-07-17,"species",NA,"Cymindis unicolor","Cymindis unicolor",2018,7,17,197,"Cymindis unicolor","CYMUNI1",4
"1758","NEON.BET.D13.001789","NIWO","NIWO_013","W",2018-07-17,"species",NA,"Amara quenseli","Amara quenseli",2018,7,17,197,NA,NA,4
"1759","NEON.BET.D13.001730","NIWO","NIWO_005","W",2018-07-17,"species",NA,"Cymindis unicolor","Cymindis unicolor",2018,7,17,197,NA,NA,4
"1760","NEON.BET.D13.001787","NIWO","NIWO_013","S",2018-07-17,"species",NA,"Amara quenseli","Amara quenseli",2018,7,17,197,"Amara quenseli","AMAQUE1",4
"1761","NEON.BET.D13.001729","NIWO","NIWO_005","W",2018-07-17,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,17,197,"Pterostichus restrictus","PTERES",4
"1762","NEON.BET.D13.001780","NIWO","NIWO_010","S",2018-07-17,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,17,197,NA,NA,4
"1763","NEON.BET.D13.001783","NIWO","NIWO_013","E",2018-07-17,"species",NA,"Amara quenseli","Amara quenseli",2018,7,17,197,"Amara quenseli","AMAQUE1",4
"1764","NEON.BET.D13.001727","NIWO","NIWO_002","W",2018-07-17,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,17,197,"Pterostichus restrictus","PTERES",4
"1765","NEON.BET.D13.001782","NIWO","NIWO_010","W",2018-07-17,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,17,197,NA,NA,4
"1766","NEON.BET.D13.001741","NIWO","NIWO_007","S",2018-07-17,"species",NA,"Cymindis unicolor","Cymindis unicolor",2018,7,17,197,"Cymindis unicolor","CYMUNI1",4
"1767","NEON.BET.D13.001757","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Cymindis cribricollis","Cymindis cribricollis",2018,7,17,197,"Cymindis cribricollis","CYMCRI",4
"1768","NEON.BET.D13.001736","NIWO","NIWO_006","E",2018-07-17,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,17,197,"Carabus taedatus","CARTAE",4
"1769","NEON.BET.D13.001766","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Amara quenseli","Amara quenseli",2018,7,17,197,NA,NA,4
"1770","NEON.BET.D13.001762","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Amara alpina","Amara alpina",2018,7,17,197,"Amara alpina","AMAALP",4
"1771","NEON.BET.D13.001718","NIWO","NIWO_002","S",2018-07-17,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,17,197,NA,NA,4
"1772","NEON.BET.D13.001723","NIWO","NIWO_002","E",2018-07-17,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,17,197,NA,NA,4
"1773","NEON.BET.D13.001784","NIWO","NIWO_013","E",2018-07-17,"species",NA,"Amara quenseli","Amara quenseli",2018,7,17,197,NA,NA,4
"1774","NEON.BET.D13.001743","NIWO","NIWO_007","S",2018-07-17,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,17,197,"Carabus taedatus","CARTAE",4
"1775","NEON.BET.D13.001781","NIWO","NIWO_010","S",2018-07-17,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,17,197,NA,NA,4
"1776","NEON.BET.D13.001765","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Amara quenseli","Amara quenseli",2018,7,17,197,"Amara quenseli","AMAQUE1",4
"1777","NEON.BET.D13.001759","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Amara alpina","Amara alpina",2018,7,17,197,NA,NA,4
"1778","NEON.BET.D13.001779","NIWO","NIWO_010","S",2018-07-17,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,17,197,NA,NA,4
"1779","NEON.BET.D13.001754","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,17,197,"Carabus taedatus","CARTAE",4
"1780","NEON.BET.D13.001722","NIWO","NIWO_002","S",2018-07-17,"species",NA,"Pterostichus adstrictus","Pterostichus adstrictus",2018,7,17,197,"Pterostichus adstrictus","PTEADS",4
"1781","NEON.BET.D13.001770","NIWO","NIWO_008","S",2018-07-17,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,17,197,"Carabus taedatus","CARTAE",4
"1782","NEON.BET.D13.001772","NIWO","NIWO_009","S",2018-07-17,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,17,197,"Pterostichus restrictus","PTERES",4
"1783","NEON.BET.D13.001786","NIWO","NIWO_013","E",2018-07-17,"species",NA,"Amara quenseli","Amara quenseli",2018,7,17,197,NA,NA,4
"1784","NEON.BET.D13.001763","NIWO","NIWO_008","W",2018-07-17,"species",NA,"Amara alpina","Amara alpina",2018,7,17,197,NA,NA,4
"1785","NEON.BET.D13.001773","NIWO","NIWO_009","S",2018-07-17,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,17,197,"Pterostichus restrictus","PTERES",4
"1786","NEON.BET.D13.001813","NIWO","NIWO_006","E",2018-07-31,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,31,211,NA,NA,5
"1787","NEON.BET.D13.001846","NIWO","NIWO_010","S",2018-07-31,"species",NA,"Calathus advena","Calathus advena",2018,7,31,211,"Calathus advena","CALADV",5
"1788","NEON.BET.D13.001839","NIWO","NIWO_009","E",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,"Pterostichus restrictus","PTERES",5
"1789","NEON.BET.D13.001842","NIWO","NIWO_009","E",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,"Pterostichus restrictus","PTERES",5
"1790","NEON.BET.D13.001840","NIWO","NIWO_009","E",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,"Pterostichus restrictus","PTERES",5
"1791","NEON.BET.D13.001841","NIWO","NIWO_009","E",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,"Pterostichus restrictus","PTERES",5
"1792","NEON.BET.D13.001809","NIWO","NIWO_005","S",2018-07-31,"species",NA,"Cymindis unicolor","Cymindis unicolor",2018,7,31,211,"Cymindis unicolor","CYMUNI1",5
"1793","NEON.BET.D13.001832","NIWO","NIWO_007","S",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,NA,NA,5
"1794","NEON.BET.D13.001820","NIWO","NIWO_006","S",2018-07-31,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,31,211,"Carabus taedatus","CARTAE",5
"1795","NEON.BET.D13.001804","NIWO","NIWO_002","S",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,"Pterostichus restrictus","PTERES",5
"1796","NEON.BET.D13.001843","NIWO","NIWO_010","E",2018-07-31,"species",NA,"Calathus advena","Calathus advena",2018,7,31,211,"Calathus advena","CALADV",5
"1797","NEON.BET.D13.001827","NIWO","NIWO_007","S",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,"Pterostichus restrictus","PTERES",5
"1798","NEON.BET.D13.001835","NIWO","NIWO_009","W",2018-07-31,"species",NA,"Cymindis unicolor","Cymindis unicolor",2018,7,31,211,"Cymindis unicolor","CYMUNI1",5
"1799","NEON.BET.D13.001855","NIWO","NIWO_013","E",2018-07-31,"species",NA,"Amara quenseli","Amara quenseli",2018,7,31,211,"Amara quenseli","AMAQUE1",5
"1800","NEON.BET.D13.001833","NIWO","NIWO_009","W",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,NA,NA,5
"1801","NEON.BET.D13.001853","NIWO","NIWO_013","W",2018-07-31,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,31,211,NA,NA,5
"1802","NEON.BET.D13.001850","NIWO","NIWO_013","W",2018-07-31,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,31,211,"Carabus taedatus","CARTAE",5
"1803","NEON.BET.D13.001836","NIWO","NIWO_009","S",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,NA,NA,5
"1804","NEON.BET.D13.001812","NIWO","NIWO_005","W",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,"Pterostichus restrictus","PTERES",5
"1805","NEON.BET.D13.001811","NIWO","NIWO_005","W",2018-07-31,"species",NA,"Calathus advena","Calathus advena",2018,7,31,211,NA,NA,5
"1806","NEON.BET.D13.001803","NIWO","NIWO_002","S",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,NA,NA,5
"1807","NEON.BET.D13.001797","NIWO","NIWO_001","S",2018-07-31,"species",NA,"Calathus advena","Calathus advena",2018,7,31,211,NA,NA,5
"1808","NEON.BET.D13.001837","NIWO","NIWO_009","S",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,NA,NA,5
"1809","NEON.BET.D13.001825","NIWO","NIWO_007","E",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,"Pterostichus restrictus","PTERES",5
"1810","NEON.BET.D13.001800","NIWO","NIWO_001","S",2018-07-31,"species",NA,"Calathus advena","Calathus advena",2018,7,31,211,NA,NA,5
"1811","NEON.BET.D13.001817","NIWO","NIWO_006","E",2018-07-31,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,31,211,"Carabus taedatus","CARTAE",5
"1812","NEON.BET.D13.001792","NIWO","NIWO_001","S",2018-07-31,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,31,211,NA,NA,5
"1813","NEON.BET.D13.001829","NIWO","NIWO_007","S",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,NA,NA,5
"1814","NEON.BET.D13.001798","NIWO","NIWO_001","S",2018-07-31,"species",NA,"Calathus advena","Calathus advena",2018,7,31,211,"Calathus advena","CALADV",5
"1815","NEON.BET.D13.001807","NIWO","NIWO_002","W",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,"Pterostichus restrictus","PTERES",5
"1816","NEON.BET.D13.001852","NIWO","NIWO_013","W",2018-07-31,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,31,211,NA,NA,5
"1817","NEON.BET.D13.001824","NIWO","NIWO_007","W",2018-07-31,"species",NA,"Amara lindrothi","Amara lindrothi",2018,7,31,211,"Amara lindrothi","AMALIN",5
"1818","NEON.BET.D13.001854","NIWO","NIWO_013","E",2018-07-31,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,31,211,NA,NA,5
"1819","NEON.BET.D13.001822","NIWO","NIWO_007","S",2018-07-31,"species",NA,"Cymindis unicolor","Cymindis unicolor",2018,7,31,211,NA,NA,5
"1820","NEON.BET.D13.001844","NIWO","NIWO_010","S",2018-07-31,"species",NA,"Calathus advena","Calathus advena",2018,7,31,211,NA,NA,5
"1821","NEON.BET.D13.001818","NIWO","NIWO_006","W",2018-07-31,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,31,211,NA,NA,5
"1822","NEON.BET.D13.001816","NIWO","NIWO_006","E",2018-07-31,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,31,211,NA,NA,5
"1823","NEON.BET.D13.001793","NIWO","NIWO_001","W",2018-07-31,"species",NA,"Amara lindrothi","Amara lindrothi",2018,7,31,211,"Amara lindrothi","AMALIN",5
"1824","NEON.BET.D13.001845","NIWO","NIWO_010","S",2018-07-31,"species",NA,"Calathus advena","Calathus advena",2018,7,31,211,NA,NA,5
"1825","NEON.BET.D13.001847","NIWO","NIWO_010","S",2018-07-31,"species",NA,"Cymindis unicolor","Cymindis unicolor",2018,7,31,211,"Cymindis unicolor","CYMUNI1",5
"1826","NEON.BET.D13.001801","NIWO","NIWO_001","S",2018-07-31,"species",NA,"Calathus advena","Calathus advena",2018,7,31,211,NA,NA,5
"1827","NEON.BET.D13.001806","NIWO","NIWO_002","E",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,"Pterostichus restrictus","PTERES",5
"1828","NEON.BET.D13.001851","NIWO","NIWO_013","W",2018-07-31,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,31,211,NA,NA,5
"1829","NEON.BET.D13.001838","NIWO","NIWO_009","S",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,"Pterostichus restrictus","PTERES",5
"1830","NEON.BET.D13.001810","NIWO","NIWO_005","W",2018-07-31,"species",NA,"Calathus advena","Calathus advena",2018,7,31,211,NA,NA,5
"1831","NEON.BET.D13.001808","NIWO","NIWO_005","S",2018-07-31,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,31,211,NA,NA,5
"1832","NEON.BET.D13.001821","NIWO","NIWO_006","S",2018-07-31,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,31,211,NA,NA,5
"1833","NEON.BET.D13.001849","NIWO","NIWO_013","W",2018-07-31,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,31,211,NA,NA,5
"1834","NEON.BET.D13.001796","NIWO","NIWO_001","S",2018-07-31,"species",NA,"Calathus advena","Calathus advena",2018,7,31,211,NA,NA,5
"1835","NEON.BET.D13.001805","NIWO","NIWO_002","E",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,"Pterostichus restrictus","PTERES",5
"1836","NEON.BET.D13.001795","NIWO","NIWO_001","E",2018-07-31,"species",NA,"Amara lindrothi","Amara lindrothi",2018,7,31,211,"Amara lindrothi","AMALIN",5
"1837","NEON.BET.D13.001794","NIWO","NIWO_001","E",2018-07-31,"species",NA,"Calathus advena","Calathus advena",2018,7,31,211,"Calathus advena","CALADV",5
"1838","NEON.BET.D13.001831","NIWO","NIWO_007","S",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,NA,NA,5
"1839","NEON.BET.D13.001828","NIWO","NIWO_007","S",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,"Pterostichus restrictus","PTERES",5
"1840","NEON.BET.D13.001819","NIWO","NIWO_006","S",2018-07-31,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,31,211,NA,NA,5
"1841","NEON.BET.D13.001802","NIWO","NIWO_002","S",2018-07-31,"species",NA,"Calathus advena","Calathus advena",2018,7,31,211,"Calathus advena","CALADV",5
"1842","NEON.BET.D13.001815","NIWO","NIWO_006","E",2018-07-31,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,31,211,NA,NA,5
"1843","NEON.BET.D13.001830","NIWO","NIWO_007","S",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,NA,NA,5
"1844","NEON.BET.D13.001823","NIWO","NIWO_007","W",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,"Pterostichus restrictus","PTERES",5
"1845","NEON.BET.D13.001814","NIWO","NIWO_006","E",2018-07-31,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,31,211,"Carabus taedatus","CARTAE",5
"1846","NEON.BET.D13.001848","NIWO","NIWO_013","S",2018-07-31,"species",NA,"Carabus taedatus","Carabus taedatus",2018,7,31,211,NA,NA,5
"1847","NEON.BET.D13.001856","NIWO","NIWO_013","E",2018-07-31,"species",NA,"Amara quenseli","Amara quenseli",2018,7,31,211,NA,NA,5
"1848","NEON.BET.D13.001834","NIWO","NIWO_009","W",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,NA,NA,5
"1849","NEON.BET.D13.001799","NIWO","NIWO_001","S",2018-07-31,"species",NA,"Calathus advena","Calathus advena",2018,7,31,211,NA,NA,5
"1850","NEON.BET.D13.001826","NIWO","NIWO_007","E",2018-07-31,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,7,31,211,"Pterostichus restrictus","PTERES",5
"1851","NEON.BET.D13.001900","NIWO","NIWO_007","S",2018-08-14,"species",NA,"Calathus advena","Calathus advena",2018,8,14,225,"Calathus advena","CALADV",6
"1852","NEON.BET.D13.001869","NIWO","NIWO_009","E",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1853","NEON.BET.D13.001885","NIWO","NIWO_005","W",2018-08-14,"species",NA,"Cymindis unicolor","Cymindis unicolor",2018,8,14,225,"Cymindis unicolor","CYMUNI1",6
"1854","NEON.BET.D13.001871","NIWO","NIWO_009","E",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1855","NEON.BET.D13.001904","NIWO","NIWO_010","W",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,NA,NA,6
"1856","NEON.BET.D13.001914","NIWO","NIWO_013","W",2018-08-14,"species",NA,"Bembidion rapidum","Bembidion rapidum",2018,8,14,225,"Bembidion rapidum","BEMRAP",6
"1857","NEON.BET.D13.001915","NIWO","NIWO_010","E",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1858","NEON.BET.D13.001910","NIWO","NIWO_010","S",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1859","NEON.BET.D13.001860","NIWO","NIWO_003","S",2018-08-14,"species",NA,"Amara quenseli","Amara quenseli",2018,8,14,225,"Amara quenseli","AMAQUE1",6
"1860","NEON.BET.D13.001891","NIWO","NIWO_006","W",2018-08-14,"species",NA,"Amara alpina","Amara alpina",2018,8,14,225,"Amara alpina","AMAALP",6
"1861","NEON.BET.D13.001912","NIWO","NIWO_010","S",2018-08-14,"species",NA,"Cymindis unicolor","Cymindis unicolor",2018,8,14,225,"Cymindis unicolor","CYMUNI1",6
"1862","NEON.BET.D13.001888","NIWO","NIWO_006","W",2018-08-14,"species",NA,"Carabus taedatus","Carabus taedatus",2018,8,14,225,NA,NA,6
"1863","NEON.BET.D13.001894","NIWO","NIWO_007","S",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1864","NEON.BET.D13.001886","NIWO","NIWO_006","S",2018-08-14,"species",NA,"Carabus taedatus","Carabus taedatus",2018,8,14,225,NA,NA,6
"1865","NEON.BET.D13.001895","NIWO","NIWO_007","S",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1866","NEON.BET.D13.001892","NIWO","NIWO_006","E",2018-08-14,"species",NA,"Carabus taedatus","Carabus taedatus",2018,8,14,225,NA,NA,6
"1867","NEON.BET.D13.001921","NIWO","NIWO_013","E",2018-08-14,"species",NA,"Amara quenseli","Amara quenseli",2018,8,14,225,"Amara quenseli","AMAQUE1",6
"1868","NEON.BET.D13.001906","NIWO","NIWO_010","W",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,NA,NA,6
"1869","NEON.BET.D13.001908","NIWO","NIWO_010","W",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,NA,NA,6
"1870","NEON.BET.D13.001890","NIWO","NIWO_006","W",2018-08-14,"species",NA,"Carabus taedatus","Carabus taedatus",2018,8,14,225,"Carabus taedatus","CARTAE",6
"1871","NEON.BET.D13.001889","NIWO","NIWO_006","W",2018-08-14,"species",NA,"Carabus taedatus","Carabus taedatus",2018,8,14,225,NA,NA,6
"1872","NEON.BET.D13.001899","NIWO","NIWO_007","S",2018-08-14,"species",NA,"Calathus advena","Calathus advena",2018,8,14,225,NA,NA,6
"1873","NEON.BET.D13.001905","NIWO","NIWO_010","W",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,NA,NA,6
"1874","NEON.BET.D13.001902","NIWO","NIWO_007","E",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1875","NEON.BET.D13.001903","NIWO","NIWO_007","E",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,NA,NA,6
"1876","NEON.BET.D13.001896","NIWO","NIWO_007","S",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1877","NEON.BET.D13.001893","NIWO","NIWO_007","S",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1878","NEON.BET.D13.001859","NIWO","NIWO_001","S",2018-08-14,"species",NA,"Pterostichus adstrictus","Pterostichus adstrictus",2018,8,14,225,"Pterostichus adstrictus","PTEADS",6
"1879","NEON.BET.D13.001907","NIWO","NIWO_010","W",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,NA,NA,6
"1880","NEON.BET.D13.001919","NIWO","NIWO_010","E",2018-08-14,"species",NA,"Amara lindrothi","Amara lindrothi",2018,8,14,225,"Amara lindrothi","AMALIN",6
"1881","NEON.BET.D13.001866","NIWO","NIWO_008","W",2018-08-14,"species",NA,"Amara alpina","Amara alpina",2018,8,14,225,NA,NA,6
"1882","NEON.BET.D13.001873","NIWO","NIWO_009","E",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1883","NEON.BET.D13.001913","NIWO","NIWO_010","S",2018-08-14,"species",NA,"Cymindis unicolor","Cymindis unicolor",2018,8,14,225,"Cymindis unicolor","CYMUNI1",6
"1884","NEON.BET.D13.001883","NIWO","NIWO_002","S",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1885","NEON.BET.D13.001876","NIWO","NIWO_009","S",2018-08-14,"species",NA,"Cymindis unicolor","Cymindis unicolor",2018,8,14,225,"Cymindis unicolor","CYMUNI1",6
"1886","NEON.BET.D13.001917","NIWO","NIWO_010","E",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1887","NEON.BET.D13.001865","NIWO","NIWO_008","W",2018-08-14,"species",NA,"Amara alpina","Amara alpina",2018,8,14,225,"Amara alpina","AMAALP",6
"1888","NEON.BET.D13.001868","NIWO","NIWO_008","S",2018-08-14,"species",NA,"Cymindis unicolor","Cymindis unicolor",2018,8,14,225,NA,NA,6
"1889","NEON.BET.D13.001875","NIWO","NIWO_009","W",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,NA,NA,6
